,Datetime,Open,High,Low,Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_70,RSI_14_B_30,MA10,MA20,MA50,slopes,slopes20,slopess1p,slopes20s1p,macds1,macdss1,buy_pt,sell_pt,buy_pt_s1,sell_pt_s1,macdps1,macdsps1,macd_dn_to_up,macd_up_to_dn,macd_above_up,macd_above_dn,macd_below_up,macd_below_dn,vol_gt2,max,min,RSI_14_B_30s1,RSI_14_A_70s1,buy_price,Buy,Buy_zero,tot_buy,Buy_count_tmp,Buy_count,Sell,Sell_zero,tot_sell,Sell_count_tmp,Sell_count
211,2022-08-31 13:34:00,12465.0,12465.0,12465.0,12465.0,29662,2.1944463308173,0.5767948828883749,1.617651447928925,66.91248001278615,0,0,12459.3,12455.6125,12456.25,12.1421775334,35.416260508458166,-2.2559399636599227,32.306429329734875,3.088203309920573,1.9117618203272546,n,n,n,n,1.709040930860283,1.4734527272068312,n,n,y,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
212,2022-08-31 13:35:00,12471.75,12471.75,12471.75,12471.75,29869,3.088203309920573,1.1764414895933182,1.9117618203272546,73.72688659237197,1,0,12460.775,12456.6125,12456.33,36.53508316908164,41.36840729148656,12.1421775334,35.416260508458166,3.8729051789050573,2.303990492042815,n,n,n,n,2.1944463308173,1.617651447928925,n,n,y,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
213,2022-08-31 13:36:00,12473.25,12473.25,12473.25,12473.25,29974,3.8729051789050573,1.5689146868622421,2.303990492042815,74.96099432523354,1,0,12462.1,12457.7625,12456.39,53.86724826377606,45.507029060914775,36.53508316908164,41.36840729148656,4.044704020087011,2.6521331976516542,n,n,n,n,3.088203309920573,1.9117618203272546,n,n,y,n,n,n,y,Nan,Nan,0.0,1.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
214,2022-08-31 13:37:00,12468.25,12468.25,12468.25,12468.25,30090,4.044704020087011,1.3925708224353563,2.6521331976516542,64.14497185796797,0,0,12462.825,12458.8875,12456.51,58.49947590143933,44.36298299080044,53.86724826377606,45.507029060914775,3.933780559245861,2.9084626699704956,n,n,n,n,3.8729051789050573,2.303990492042815,n,n,y,n,n,n,y,Nan,Nan,0.0,1.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
215,2022-08-31 13:38:00,12465.75,12465.75,12465.75,12465.75,30146,3.933780559245861,1.0253178892753652,2.9084626699704956,59.52058537026878,0,0,12463.325,12459.9,12456.615,58.82817631976703,40.84871473357831,58.49947590143933,44.36298299080044,3.2835267872560507,2.9834754934276067,n,n,n,n,4.044704020087011,2.6521331976516542,n,n,y,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
216,2022-08-31 13:39:00,12459.25,12459.25,12459.25,12459.25,30214,3.2835267872560507,0.3000512938284441,2.9834754934276067,49.523740071739475,0,0,12463.325,12460.4,12456.585,49.214178522734045,34.4975516889872,58.82817631976703,40.84871473357831,2.597048455500044,2.906190085842094,y,y,n,n,3.933780559245861,2.9084626699704956,n,n,y,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
217,2022-08-31 13:40:00,12457.5,12457.5,12457.5,12457.5,30422,2.597048455500044,-0.30914163034205,2.906190085842094,47.224054681355895,0,0,12463.375,12460.7375,12456.49,22.767645244548838,26.262701585101322,49.214178522734045,34.4975516889872,1.9697842530658818,2.7189089192868514,n,n,y,y,3.2835267872560507,2.9834754934276067,n,y,n,y,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
218,2022-08-31 13:41:00,12456.75,12456.75,12456.75,12456.75,30472,1.9697842530658818,-0.7491246662209696,2.7189089192868514,46.23318463884992,0,0,12463.45,12460.725,12456.34,-23.428692808745403,20.678693662853803,22.767645244548838,26.262701585101322,1.435947236877837,2.4623165828050486,n,n,n,n,2.597048455500044,2.906190085842094,n,n,n,y,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
219,2022-08-31 13:42:00,12456.5,12456.5,12456.5,12456.5,30526,1.435947236877837,-1.0263693459272116,2.4623165828050486,45.8875543724924,0,0,12463.4,12460.7,12456.215,-51.170175095029606,14.481368139808414,-23.428692808745403,20.678693662853803,1.1808219707836543,2.2060176604007697,n,n,n,n,1.9697842530658818,2.7189089192868514,n,n,n,y,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
220,2022-08-31 13:43:00,12458.75,12458.75,12458.75,12458.75,30618,1.1808219707836543,-1.0251956896171155,2.2060176604007697,49.54351995933266,0,0,12463.275,12460.8875,12456.14,-59.865909091658,7.99284734686291,-51.170175095029606,14.481368139808414,0.8478227227515163,1.9343786728709191,n,n,n,n,1.435947236877837,2.4623165828050486,n,n,n,y,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
221,2022-08-31 13:44:00,12457.25,12457.25,12457.25,12457.25,30666,0.8478227227515163,-1.0865559501194029,1.9343786728709191,47.251522320477804,0,0,12462.5,12460.9,12456.085,-62.686725581703,1.5504846201281761,-59.865909091658,7.99284734686291,0.4775489788771665,1.6430127340721685,n,n,n,n,1.1808219707836543,2.2060176604007697,n,n,n,y,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
222,2022-08-31 13:45:00,12456.0,12456.0,12456.0,12456.0,30718,0.4775489788771665,-1.165463755195002,1.6430127340721685,45.36795999372008,0,0,12460.925,12460.85,12456.045,-59.1507585309924,-5.96639520087764,-62.686725581703,1.5504846201281761,0.30166443334746873,1.3747430739272286,n,n,n,n,0.8478227227515163,1.9343786728709191,n,n,n,y,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
223,2022-08-31 13:46:00,12457.5,12457.5,12457.5,12457.5,30746,0.30166443334746873,-1.0730786405797599,1.3747430739272286,48.044429138252646,0,0,12459.35,12460.725,12456.075,-46.10661591948866,-9.413414170810926,-59.1507585309924,-5.96639520087764,0.16042537991779682,1.1318795351253423,n,n,n,n,0.4775489788771665,1.6430127340721685,n,n,n,y,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
224,2022-08-31 13:47:00,12457.5,12457.5,12457.5,12457.5,30814,0.16042537991779682,-0.9714541552075455,1.1318795351253423,48.044429138252646,0,0,12458.275,12460.55,12456.115,-28.677322947159755,-11.723553497647494,-46.10661591948866,-9.413414170810926,0.047939792415490956,0.9150915865833721,n,n,n,n,0.30166443334746873,1.3747430739272286,n,n,n,y,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
225,2022-08-31 13:48:00,12457.5,12457.5,12457.5,12457.5,30852,0.047939792415490956,-0.8671517941678811,0.9150915865833721,48.04442913825265,0,0,12457.45,12460.3875,12456.19,-5.194428907734806,-13.924689367609727,-28.677322947159755,-11.723553497647494,0.01909279602841707,0.7358918284723811,n,n,n,n,0.16042537991779682,1.1318795351253423,n,n,n,y,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
226,2022-08-31 13:49:00,12458.25,12458.25,12458.25,12458.25,30869,0.01909279602841707,-0.716799032443964,0.7358918284723811,49.58678046492457,0,0,12457.35,12460.3375,12456.285,4.1596422937126425,-16.511328280980546,-5.194428907734806,-13.924689367609727,-0.14332684839064314,0.5600480930997762,n,n,n,n,0.047939792415490956,0.9150915865833721,n,n,n,y,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
227,2022-08-31 13:50:00,12456.5,12456.5,12456.5,12456.5,30884,-0.14332684839064314,-0.7033749414904193,0.5600480930997762,46.144600669917914,0,0,12457.25,12460.3125,12456.305,2.082565279730885,-21.99611573564416,4.1596422937126425,-16.511328280980546,-0.6478627310734737,0.3184659282651262,n,n,n,n,0.01909279602841707,0.7358918284723811,n,n,n,n,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
228,2022-08-31 13:51:00,12451.75,12451.75,12451.75,12451.75,30955,-0.6478627310734737,-0.9663286593385999,0.3184659282651262,38.36074288231071,0,0,12456.75,12460.1,12456.3,-16.539824001228926,-30.72559443518459,2.082565279730885,-21.99611573564416,-0.9759422661554709,0.05958428938100674,n,n,n,n,-0.14332684839064314,0.5600480930997762,n,n,n,n,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
229,2022-08-31 13:52:00,12452.5,12452.5,12452.5,12452.5,31020,-0.9759422661554709,-1.0355265555364777,0.05958428938100674,40.07945097461276,0,0,12456.35,12459.875,12456.275,-28.610459665965216,-36.93876273228983,-16.539824001228926,-30.72559443518459,-1.5808371467319375,-0.2684999978415821,n,n,n,n,-0.6478627310734737,0.3184659282651262,n,n,n,n,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
230,2022-08-31 13:53:00,12448.0,12448.0,12448.0,12448.0,31131,-1.5808371467319375,-1.3123371488903555,-0.2684999978415821,33.96076548382413,0,0,12455.275,12459.275,12456.19,-40.06078445787381,-42.60005384061615,-28.610459665965216,-36.93876273228983,-2.595146957477482,-0.7338293897687621,n,n,n,n,-0.9759422661554709,0.05958428938100674,n,n,n,n,n,y,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
231,2022-08-31 13:54:00,12441.0,12441.0,12441.0,12441.0,31341,-2.595146957477482,-1.8613175677087197,-0.7338293897687621,27.044324005150056,0,1,12453.65,12458.075,12455.95,-56.09504073147007,-47.47166476163341,-40.06078445787381,-42.60005384061615,-3.459974906552816,-1.2790584931255728,n,n,n,n,-1.5808371467319375,-0.2684999978415821,n,n,n,n,n,y,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
232,2022-08-31 13:55:00,12439.75,12439.75,12439.75,12439.75,31515,-3.459974906552816,-2.180916413427243,-1.2790584931255728,26.025044316729478,0,1,12452.025,12456.475,12455.705,-64.42386494445218,-48.64538506517352,-56.09504073147007,-47.47166476163341,-4.357376007319544,-1.894721995964367,n,n,n,n,-2.595146957477482,-0.7338293897687621,n,n,n,n,n,y,y,Nan,Nan,1.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
233,2022-08-31 13:56:00,12436.5,12436.5,12436.5,12436.5,31740,-4.357376007319544,-2.4626540113551774,-1.894721995964367,23.540788701698283,0,1,12449.925,12454.6375,12455.425,-68.7478651981077,-49.15268746457207,-64.42386494445218,-48.64538506517352,-5.21024153063081,-2.5578259028976555,n,n,n,n,-3.459974906552816,-1.2790584931255728,n,n,n,n,n,y,y,Nan,Nan,1.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
234,2022-08-31 13:57:00,12434.0,12434.0,12434.0,12434.0,31834,-5.21024153063081,-2.6524156277331548,-2.5578259028976555,21.81568580796672,0,1,12447.575,12452.925,12455.065,-71.18432451087412,-51.03557610944715,-68.7478651981077,-49.15268746457207,-5.579748803531402,-3.162210483024405,n,n,n,n,-4.357376007319544,-1.894721995964367,n,n,n,n,n,y,y,Nan,Nan,1.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
235,2022-08-31 13:58:00,12437.0,12437.0,12437.0,12437.0,31905,-5.579748803531402,-2.417538320506997,-3.162210483024405,28.579373972468254,0,1,12445.525,12451.4875,12454.775,-70.6651914621736,-51.59513982530131,-71.18432451087412,-51.03557610944715,-5.825604942656355,-3.6948893749507947,n,n,n,n,-5.21024153063081,-2.5578259028976555,n,n,n,n,n,y,y,Nan,Nan,1.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
236,2022-08-31 13:59:00,12436.75,12436.75,12436.75,12436.75,31975,-5.825604942656355,-2.1307155677055603,-3.6948893749507947,28.359202324118254,0,1,12443.375,12450.3625,12454.435,-68.04186389062266,-53.45969437030214,-70.6651914621736,-51.59513982530131,-5.552978214705945,-4.066507142901825,n,n,n,n,-5.579748803531402,-3.162210483024405,n,n,n,n,n,y,y,Nan,Nan,1.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
237,2022-08-31 14:00:00,12441.75,12441.75,12441.75,12441.75,32044,-5.552978214705945,-1.4864710718041199,-4.066507142901825,38.554772495818234,0,0,12441.9,12449.575,12454.21,-59.444951475279524,-53.66863823532686,-68.04186389062266,-53.45969437030214,-5.056726753036855,-4.264551064928831,n,n,n,n,-5.825604942656355,-3.6948893749507947,n,n,n,n,n,y,y,Nan,Nan,1.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
238,2022-08-31 14:01:00,12444.5,12444.5,12444.5,12444.5,32117,-5.056726753036855,-0.7921756881080242,-4.264551064928831,43.33159868221465,0,0,12441.175,12448.9625,12454.045,-41.84299991459485,-52.83209619460605,-59.444951475279524,-53.66863823532686,-4.610299234600461,-4.333700698863157,n,n,n,n,-5.552978214705945,-4.066507142901825,n,n,n,n,n,y,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
239,2022-08-31 14:02:00,12444.5,12444.5,12444.5,12444.5,32197,-4.610299234600461,-0.2765985357373042,-4.333700698863157,43.33159868221465,0,0,12440.375,12448.3625,12453.84,2.342612006498267,-51.64495920795066,-41.84299991459485,-52.83209619460605,-4.467254321471046,-4.360411423384734,n,n,n,n,-5.056726753036855,-4.264551064928831,n,n,n,n,n,y,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
240,2022-08-31 14:03:00,12441.25,12441.25,12441.25,12441.25,32257,-4.467254321471046,-0.10684289808631142,-4.360411423384734,39.159032190885036,0,0,12439.7,12447.4875,12453.61,30.835921448538805,-50.225306130178446,2.342612006498267,-51.64495920795066,-4.364102274757897,-4.361149593659367,n,n,n,n,-4.610299234600461,-4.333700698863157,n,n,n,n,n,y,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
241,2022-08-31 14:04:00,12440.5,12440.5,12440.5,12440.5,32273,-4.364102274757897,-0.0029526810985300855,-4.361149593659367,38.243818747399146,0,0,12439.65,12446.65,12453.405,36.02737338510361,-48.916607378518655,30.835921448538805,-50.225306130178446,-3.91446346579869,-4.2718123680872315,y,y,n,n,-4.467254321471046,-4.360411423384734,n,n,n,n,n,y,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
242,2022-08-31 14:05:00,12444.5,12444.5,12444.5,12444.5,32324,-3.91446346579869,0.35734890228854166,-4.2718123680872315,45.55268953514331,0,0,12440.125,12446.075,12453.26,44.956561206569084,-45.848764271553584,36.02737338510361,-48.916607378518655,-3.8366613964899443,-4.184782173767774,n,n,y,y,-4.364102274757897,-4.361149593659367,y,n,n,n,y,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
243,2022-08-31 14:06:00,12440.5,12440.5,12440.5,12440.5,32382,-3.8366613964899443,0.3481207772778294,-4.184782173767774,40.403135660953474,0,0,12440.525,12445.225,12453.065,37.85694909723579,-42.90202805184032,44.956561206569084,-45.848764271553584,-3.632267622569998,-4.074279263528219,n,n,n,n,-3.91446346579869,-4.2718123680872315,n,n,n,n,y,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
244,2022-08-31 14:07:00,12441.75,12441.75,12441.75,12441.75,32436,-3.632267622569998,0.44201164095822065,-4.074279263528219,42.58736272564555,0,0,12441.3,12444.4375,12452.985,22.249023657212366,-38.13724416945628,37.85694909723579,-42.90202805184032,-3.0119332683880202,-3.8618100645001787,n,n,n,n,-3.8366613964899443,-4.184782173767774,n,n,n,n,y,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
245,2022-08-31 14:08:00,12447.0,12447.0,12447.0,12447.0,32516,-3.0119332683880202,0.8498767961121585,-3.8618100645001787,50.75135578612119,0,0,12442.3,12443.9125,12453.015,23.428692808745403,-28.470677281945317,22.249023657212366,-38.13724416945628,-2.1326179394018254,-3.515971639480508,n,n,n,n,-3.632267622569998,-4.074279263528219,n,n,n,n,y,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
246,2022-08-31 14:09:00,12451.5,12451.5,12451.5,12451.5,32675,-2.1326179394018254,1.3833537000786826,-3.515971639480508,56.465678972912556,0,0,12443.775,12443.575,12453.06,29.473028362201987,-11.723553497647494,23.428692808745403,-28.470677281945317,-0.9008738162428926,-2.992952074832985,n,n,n,n,-3.0119332683880202,-3.8618100645001787,n,n,n,n,y,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
247,2022-08-31 14:10:00,12458.0,12458.0,12458.0,12458.0,33224,-0.9008738162428926,2.0920782585900923,-2.992952074832985,63.121859093706554,0,0,12445.4,12443.65,12453.205,50.33632009739145,11.454838031313654,29.473028362201987,-11.723553497647494,0.2339784035102639,-2.3475659791643353,n,n,n,n,-2.1326179394018254,-3.515971639480508,n,n,n,n,y,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
248,2022-08-31 14:11:00,12460.0,12460.0,12460.0,12460.0,33423,0.2339784035102639,2.581544382674599,-2.3475659791643353,64.90013856380878,0,0,12446.95,12444.0625,12453.265,62.759657629893674,29.427246913754516,50.33632009739145,11.454838031313654,0.8013528958690586,-1.7177822041576565,n,n,n,n,-0.9008738162428926,-2.992952074832985,n,n,n,n,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
249,2022-08-31 14:12:00,12456.0,12456.0,12456.0,12456.0,33542,0.8013528958690586,2.5191351000267153,-1.7177822041576565,58.7938468085621,0,0,12448.1,12444.2375,12453.245,66.25050550713325,40.95331226656435,62.759657629893674,29.427246913754516,0.7381693454844935,-1.2265918942292264,n,n,n,n,0.2339784035102639,-2.3475659791643353,n,n,n,n,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
250,2022-08-31 14:13:00,12449.75,12449.75,12449.75,12449.75,33708,0.7381693454844935,1.96476123971372,-1.2265918942292264,50.75784842589568,0,0,12448.95,12444.325,12453.14,62.31659643476511,45.171800922933826,66.25050550713325,40.95331226656435,0.3611660584829224,-0.9090403036867967,n,n,n,n,0.8013528958690586,-1.7177822041576565,n,n,n,n,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
251,2022-08-31 14:14:00,12445.75,12445.75,12445.75,12445.75,33811,0.3611660584829224,1.270206362169719,-0.9090403036867967,46.387890598450305,0,0,12449.475,12444.5625,12452.915,49.43544518933999,44.24162953429351,62.31659643476511,45.171800922933826,0.32093651956711255,-0.6630449390360148,n,n,n,n,0.7381693454844935,-1.2265918942292264,n,n,n,n,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
252,2022-08-31 14:15:00,12449.0,12449.0,12449.0,12449.0,33856,0.32093651956711255,0.9839814586031274,-0.6630449390360148,50.143688696878776,0,0,12449.925,12445.025,12452.755,39.02843410220357,43.86894792254818,49.43544518933999,44.24162953429351,0.9438799119325267,-0.3416599688423064,n,n,n,n,0.3611660584829224,-0.9090403036867967,n,n,n,n,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
253,2022-08-31 14:16:00,12457.25,12457.25,12457.25,12457.25,34023,0.9438799119325267,1.285539880774833,-0.3416599688423064,58.157083828596754,0,0,12451.6,12446.0625,12452.7,30.19162296095761,45.037669803588166,39.02843410220357,43.86894792254818,1.3015263884353772,-0.0130226973867697,n,n,n,n,0.32093651956711255,-0.6630449390360148,n,n,n,n,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
254,2022-08-31 14:17:00,12455.75,12455.75,12455.75,12455.75,34039,1.3015263884353772,1.314549085822147,-0.0130226973867697,56.38263382335273,0,0,12453.0,12447.15,12452.595,8.615648184164113,43.50854713774054,30.19162296095761,45.037669803588166,1.786274751639212,0.34683679241842663,n,n,n,n,0.9438799119325267,-0.3416599688423064,n,n,n,n,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
255,2022-08-31 14:18:00,12458.5,12458.5,12458.5,12458.5,34249,1.786274751639212,1.4394379592207853,0.34683679241842663,58.860868250712365,0,0,12454.15,12448.225,12452.55,2.948993915689805,43.56514563071675,8.615648184164113,43.50854713774054,2.2853080874647276,0.7345310514276868,n,n,n,n,1.3015263884353772,-0.0130226973867697,n,n,y,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
256,2022-08-31 14:19:00,12460.25,12460.25,12460.25,12460.25,34407,2.2853080874647276,1.5507770360370408,0.7345310514276868,60.40270538661717,0,0,12455.025,12449.4,12452.57,11.726682321835913,43.28108784303895,2.948993915689805,43.56514563071675,2.63030220427936,1.1136852819980214,n,n,n,n,1.786274751639212,0.34683679241842663,n,n,y,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
257,2022-08-31 14:20:00,12460.0,12460.0,12460.0,12460.0,34507,2.63030220427936,1.5166169222813386,1.1136852819980214,60.056423726854504,0,0,12455.225,12450.3125,12452.63,34.10871399677155,44.19737647477308,11.726682321835913,43.28108784303895,2.7110776268054906,1.4331637509595152,n,n,n,n,2.2853080874647276,0.7345310514276868,n,n,y,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
258,2022-08-31 14:21:00,12458.0,12458.0,12458.0,12458.0,34564,2.7110776268054906,1.2779138758459754,1.4331637509595152,57.22978760705942,0,0,12455.025,12450.9875,12452.67,48.916043611118745,44.724047392480934,34.10871399677155,44.19737647477308,2.7235247227818036,1.691235945323973,n,n,n,n,2.63030220427936,1.1136852819980214,n,n,y,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
259,2022-08-31 14:22:00,12457.75,12457.75,12457.75,12457.75,34633,2.7235247227818036,1.0322887774578307,1.691235945323973,56.8694709647542,0,0,12455.2,12451.65,12452.685,53.685356344752044,44.55501425870419,48.916043611118745,44.724047392480934,2.9814416814788274,1.9492770925549439,n,n,n,n,2.7110776268054906,1.4331637509595152,n,n,y,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
260,2022-08-31 14:23:00,12461.25,12461.25,12461.25,12461.25,34675,2.9814416814788274,1.0321645889238835,1.9492770925549439,60.60864615956761,0,0,12456.35,12452.65,12452.71,53.00472885729286,43.75678759758943,53.685356344752044,44.55501425870419,3.149536829385397,2.1893290399210343,n,n,n,n,2.7235247227818036,1.691235945323973,n,n,y,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
261,2022-08-31 14:24:00,12461.25,12461.25,12461.25,12461.25,34735,3.149536829385397,0.9602077894643628,2.1893290399210343,60.60864615956761,0,0,12457.9,12453.6875,12452.635,41.60119320930668,41.622173249017166,53.00472885729286,43.75678759758943,2.706881611027711,2.2928395541423696,n,n,n,n,2.9814416814788274,1.9492770925549439,n,n,y,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
262,2022-08-31 14:25:00,12454.5,12454.5,12454.5,12454.5,34875,2.706881611027711,0.41404205688534157,2.2928395541423696,50.76491418124816,0,0,12458.45,12454.1875,12452.29,6.225829064425769,37.05554831734093,41.60119320930668,41.622173249017166,2.5485975327028427,2.3439911498544643,n,n,n,n,3.149536829385397,2.1893290399210343,n,n,y,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
263,2022-08-31 14:26:00,12457.25,12457.25,12457.25,12457.25,34936,2.5485975327028427,0.2046063828483784,2.3439911498544643,54.03997280738745,0,0,12458.45,12455.025,12451.97,-2.082565279730885,30.229644656942007,6.225829064425769,37.05554831734093,2.016624564981612,2.278517832879894,y,y,n,n,2.706881611027711,2.2928395541423696,n,n,y,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
264,2022-08-31 14:27:00,12452.5,12452.5,12452.5,12452.5,35030,2.016624564981612,-0.26189326789828193,2.278517832879894,48.08963698119661,0,0,12458.125,12455.5625,12451.655,-28.40935852156169,18.625363882112556,-2.082565279730885,30.229644656942007,1.337538911468073,2.0903220485975296,n,n,y,y,2.5485975327028427,2.3439911498544643,n,y,n,y,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
265,2022-08-31 14:28:00,12449.5,12449.5,12449.5,12449.5,35134,1.337538911468073,-0.7527831371294567,2.0903220485975296,44.73901737742164,0,0,12457.225,12455.6875,12451.33,-44.606671308063596,6.572951246699528,-28.40935852156169,18.625363882112556,0.11218646029556112,1.694694930937136,n,n,n,n,2.016624564981612,2.278517832879894,n,n,n,y,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
266,2022-08-31 14:29:00,12441.0,12441.0,12441.0,12441.0,35321,0.11218646029556112,-1.5825084706415748,1.694694930937136,36.8952241887966,0,0,12455.3,12455.1625,12450.965,-59.08214127881352,-9.130176482278694,-44.606671308063596,6.572951246699528,-0.6895818300563406,1.2178395787384406,n,n,n,n,1.337538911468073,2.0903220485975296,n,n,n,y,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
267,2022-08-31 14:30:00,12443.0,12443.0,12443.0,12443.0,35462,-0.6895818300563406,-1.9074214087947812,1.2178395787384406,39.57945634735866,0,0,12453.6,12454.4125,12450.675,-63.74409571229871,-16.154275477207275,-59.08214127881352,-9.130176482278694,-1.1104591876828636,0.7521798254541797,n,n,n,n,0.11218646029556112,1.694694930937136,n,n,n,n,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
268,2022-08-31 14:31:00,12445.5,12445.5,12445.5,12445.5,35522,-1.1104591876828636,-1.8626390131370432,0.7521798254541797,42.851772871839756,0,0,12452.35,12453.6875,12450.45,-65.3160140326443,-18.198765627158334,-63.74409571229871,-16.154275477207275,-1.7865259586142201,0.2444386686404998,n,n,n,n,-0.6895818300563406,1.2178395787384406,n,n,n,n,n,n,n,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
269,2022-08-31 14:32:00,12441.0,12441.0,12441.0,12441.0,35582,-1.7865259586142201,-2.03096462725472,0.2444386686404998,38.78040618469673,0,0,12450.675,12452.9375,12450.14,-67.67188840366715,-25.337379085337897,-65.3160140326443,-18.198765627158334,-2.2559625915801007,-0.2556415834036204,n,n,n,n,-1.1104591876828636,0.7521798254541797,n,n,n,n,n,n,y,Nan,Nan,0.0,0.0,NaN,NaN,0,12467.75,0,1,,0,0.0,0,0
