,Datetime,Open,High,Low,Close,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_80,RSI_14_B_20,MA10,MA20,MA50,slopes,slopess1p,slope_chg_dn,slope_chg_up,slope_chg_up_s1,slope_chg_dn_s1,ma1s1,ma1s2,ma2s1,ma2s2,buy_pt,sell_pt,buy_pt_s1,sell_pt_s1,macds1,macdss1,macdps1,macdsps1,dn_to_up,up_to_dn,vol_gt2,buy_price,Buy,Buy_zero,tot_buy,Buy_count_tmp,Buy_count,Sell,Sell_zero,tot_sell,Sell_count_tmp,Sell_count,Sell_dep_buy,Sell_dep_buy_zero,tot_sell_dep_buy,Sell_dep_buy_tmp,Sell_dep_buy_count
1785,2022-08-22 13:36:00,12952.0,12952.0,12952.0,12952.0,-0.94174403245961,1.030258180749485,-1.972002213209095,58.651467247317655,0,0,12946.875,12947.15,12952.51,36.53508316908164,26.63445850777056,NaN,NaN,NaN,NaN,12947.575,12948.325,12947.2625,12947.4,n,n,n,n,-0.46606113768939395,-1.6708139981051549,-1.4333721049497399,-2.2295667583964662,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1786,2022-08-22 13:36:00,12953.0,12953.0,12953.0,12953.0,-0.46606113768939395,1.204752860415761,-1.6708139981051549,60.879445177354086,0,0,12947.575,12947.2625,12952.37,45.473508058734936,36.53508316908164,NaN,NaN,NaN,NaN,12948.325,12948.825,12947.4,12947.5,n,n,n,n,-0.14789293081412325,-1.3662297846469484,-0.94174403245961,-1.972002213209095,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1787,2022-08-22 13:36:00,12952.25,12952.25,12952.25,12952.25,-0.14789293081412325,1.2183368538328252,-1.3662297846469484,58.34042407931612,0,0,12948.325,12947.4,12952.21,47.29061004263853,45.473508058734936,NaN,NaN,NaN,NaN,12948.825,12949.175,12947.5,12947.425,n,n,n,n,-0.09636065556151152,-1.112255958829861,-0.46606113768939395,-1.6708139981051549,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1788,2022-08-22 13:36:00,12949.75,12949.75,12949.75,12949.75,-0.09636065556151152,1.0158953032683495,-1.112255958829861,50.74347435847836,0,0,12948.825,12947.5,12952.03,42.69857126800495,47.29061004263853,NaN,NaN,NaN,NaN,12949.175,12949.275,12947.425,12947.15,n,n,n,n,-0.19448937830566138,-0.9287026427250211,-0.14789293081412325,-1.3662297846469484,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1789,2022-08-22 13:36:00,12948.0,12948.0,12948.0,12948.0,-0.19448937830566138,0.7342132644193597,-0.9287026427250211,46.207554448122636,0,0,12949.175,12947.425,12951.815,30.51483975399915,42.69857126800495,NaN,NaN,NaN,NaN,12949.275,12948.9,12947.15,12946.975,n,n,n,n,-0.5483567322717136,-0.8526334606343596,-0.09636065556151152,-1.112255958829861,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1790,2022-08-22 13:37:00,12944.5,12944.5,12944.5,12944.5,-0.5483567322717136,0.3042767283626461,-0.8526334606343596,38.74747771936579,0,0,12949.275,12947.15,12951.53,-2.515923520215444,30.51483975399915,y,NaN,NaN,NaN,12948.9,12948.7,12946.975,12946.95,n,n,n,n,-0.8193541550954251,-0.8459775995265727,-0.19448937830566138,-0.9287026427250211,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1791,2022-08-22 13:37:00,12944.5,12944.5,12944.5,12944.5,-0.8193541550954251,0.026623444431147614,-0.8459775995265727,38.74747771936579,0,0,12948.9,12946.975,12951.245,-20.44179655841656,-2.515923520215444,NaN,NaN,NaN,y,12948.7,12948.4,12946.95,12946.9625,y,y,n,n,-1.0223367039725417,-0.8812494204157665,-0.5483567322717136,-0.8526334606343596,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1792,2022-08-22 13:37:00,12944.5,12944.5,12944.5,12944.5,-1.0223367039725417,-0.14108728355677524,-0.8812494204157665,38.74747771936578,0,0,12948.7,12946.95,12950.96,-37.69424046668917,-20.44179655841656,NaN,NaN,NaN,NaN,12948.4,12948.525,12946.9625,12947.35,n,n,y,y,-1.1697180547580501,-0.9389431472842232,-0.8193541550954251,-0.8459775995265727,n,y,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1793,2022-08-22 13:37:00,12944.5,12944.5,12944.5,12944.5,-1.1697180547580501,-0.2307749074738269,-0.9389431472842232,38.74747771936579,0,0,12948.4,12946.9625,12950.675,-47.25064089703755,-37.69424046668917,NaN,NaN,NaN,NaN,12948.525,12948.3,12947.35,12947.5875,y,y,n,n,-0.653624035518078,-0.8818793249309942,-1.0223367039725417,-0.8812494204157665,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1794,2022-08-22 13:37:00,12952.25,12952.25,12952.25,12952.25,-0.653624035518078,0.22825528941291617,-0.8818793249309942,58.636702488285664,0,0,12948.525,12947.35,12950.545,-34.93371577224734,-47.25064089703755,NaN,NaN,NaN,NaN,12948.3,12947.65,12947.5875,12947.6125,n,n,y,y,-0.4412583619214274,-0.7937551323290808,-1.1697180547580501,-0.9389431472842232,y,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1795,2022-08-22 13:37:00,12949.75,12949.75,12949.75,12949.75,-0.4412583619214274,0.35249677040765337,-0.7937551323290808,52.692843426412374,0,0,12948.3,12947.5875,12950.36,-21.80140948635181,-34.93371577224734,NaN,NaN,NaN,NaN,12947.65,12946.8,12947.6125,12947.5625,n,n,n,n,-0.529105673354934,-0.7408252405342515,-0.653624035518078,-0.8818793249309942,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1796,2022-08-22 13:37:00,12946.5,12946.5,12946.5,12946.5,-0.529105673354934,0.2117195671793175,-0.7408252405342515,46.14429537970559,0,0,12947.65,12947.6125,12950.115,-10.47282401911764,-21.80140948635181,NaN,NaN,NaN,NaN,12946.8,12946.175,12947.5625,12947.5,y,y,n,n,-0.8112754395951924,-0.7549152803464396,-0.4412583619214274,-0.7937551323290808,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1797,2022-08-22 13:37:00,12943.75,12943.75,12943.75,12943.75,-0.8112754395951924,-0.05636015924875282,-0.7549152803464396,41.45017941340936,0,0,12946.8,12947.5625,12949.815,-5.194428907734806,-10.47282401911764,NaN,NaN,NaN,NaN,12946.175,12945.675,12947.5,12947.425,n,n,y,y,-1.043046334061728,-0.8125414910894972,-0.529105673354934,-0.7408252405342515,n,y,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1798,2022-08-22 13:37:00,12943.5,12943.5,12943.5,12943.5,-1.043046334061728,-0.23050484297223073,-0.8125414910894972,41.04143639654388,0,0,12946.175,12947.5,12949.525,-4.2459877969901445,-5.194428907734806,NaN,NaN,NaN,NaN,12945.675,12945.55,12947.425,12947.4125,n,n,n,n,-1.2526326891675126,-0.9005597307051003,-0.8112754395951924,-0.7549152803464396,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1799,2022-08-22 13:38:00,12943.0,12943.0,12943.0,12943.0,-1.2526326891675126,-0.35207295846241227,-0.9005597307051003,40.187877140339666,0,0,12945.675,12947.425,12949.23,-7.167750467036166,-4.2459877969901445,NaN,NaN,NaN,NaN,12945.55,12945.4,12947.4125,12947.15,n,n,n,n,-1.3826204865963518,-0.9969718818833506,-1.043046334061728,-0.8125414910894972,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1800,2022-08-22 13:38:00,12943.25,12943.25,12943.25,12943.25,-1.3826204865963518,-0.3856486047130012,-0.9969718818833506,40.85027442871847,0,0,12945.55,12947.4125,12948.935,-18.591067726780306,-7.167750467036166,NaN,NaN,NaN,NaN,12945.4,12945.325,12947.15,12947.0125,n,n,n,n,-1.488649439150322,-1.095307393336745,-1.2526326891675126,-0.9005597307051003,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1801,2022-08-22 13:38:00,12943.0,12943.0,12943.0,12943.0,-1.488649439150322,-0.393342045813577,-1.095307393336745,40.36881465209429,0,0,12945.4,12947.15,12948.69,-28.610459665965216,-18.591067726780306,NaN,NaN,NaN,NaN,12945.325,12945.075,12947.0125,12946.7375,n,n,n,n,-1.4949268300224503,-1.175231280673886,-1.3826204865963518,-0.9969718818833506,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1802,2022-08-22 13:38:00,12943.75,12943.75,12943.75,12943.75,-1.4949268300224503,-0.31969554934856426,-1.175231280673886,42.55614581691727,0,0,12945.325,12947.0125,12948.465,-34.81685785978388,-28.610459665965216,NaN,NaN,NaN,NaN,12945.075,12944.1,12946.7375,12946.3125,n,n,n,n,-1.6224099501632736,-1.2646670145717636,-1.488649439150322,-1.095307393336745,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1803,2022-08-22 13:38:00,12942.0,12942.0,12942.0,12942.0,-1.6224099501632736,-0.35774293559151005,-1.2646670145717636,38.964665282065276,0,0,12945.075,12946.7375,12948.17,-42.978635059643985,-34.81685785978388,NaN,NaN,NaN,NaN,12944.1,12943.55,12946.3125,12945.925,n,n,n,n,-1.6639148454287351,-1.3445165807431578,-1.4949268300224503,-1.175231280673886,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1804,2022-08-22 13:38:00,12942.5,12942.5,12942.5,12942.5,-1.6639148454287351,-0.3193982646855773,-1.3445165807431578,40.509477345290065,0,0,12944.1,12946.3125,12947.95,-30.707744922578442,-42.978635059643985,NaN,NaN,NaN,NaN,12943.55,12943.475,12945.925,12945.5625,n,n,n,n,-1.537869793623031,-1.3831872233191325,-1.6224099501632736,-1.2646670145717636,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1805,2022-08-22 13:38:00,12944.25,12944.25,12944.25,12944.25,-1.537869793623031,-0.15468257030389854,-1.3831872233191325,45.690580183370855,0,0,12943.55,12945.925,12947.755,-11.809882957028256,-30.707744922578442,NaN,NaN,NaN,NaN,12943.475,12943.675,12945.5625,12945.2375,y,y,n,n,-1.3019328465543367,-1.3669363479661734,-1.6639148454287351,-1.3445165807431578,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1806,2022-08-22 13:38:00,12945.75,12945.75,12945.75,12945.75,-1.3019328465543367,0.06500350141183664,-1.3669363479661734,49.73174128002433,0,0,12943.475,12945.5625,12947.605,6.140024307103919,-11.809882957028256,NaN,y,NaN,NaN,12943.675,12943.65,12945.2375,12944.9125,n,n,y,y,-1.1022451205426478,-1.3139981024814682,-1.537869793623031,-1.3831872233191325,y,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1807,2022-08-22 13:38:00,12945.75,12945.75,12945.75,12945.75,-1.1022451205426478,0.21175298193882042,-1.3139981024814682,49.73174128002434,0,0,12943.675,12945.2375,12947.435,14.036243467926479,6.140024307103919,NaN,NaN,y,NaN,12943.65,12943.675,12944.9125,12944.675,n,n,n,n,-1.132663624430279,-1.2777312068712303,-1.3019328465543367,-1.3669363479661734,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1808,2022-08-22 13:39:00,12943.25,12943.25,12943.25,12943.25,-1.132663624430279,0.1450675824409513,-1.2777312068712303,43.47826732975694,0,0,12943.65,12944.9125,12947.215,12.1421775334,14.036243467926479,NaN,NaN,NaN,NaN,12943.675,12943.675,12944.675,12944.6125,n,n,n,n,-1.1435879380242113,-1.2509025531018265,-1.1022451205426478,-1.3139981024814682,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1809,2022-08-22 13:39:00,12943.25,12943.25,12943.25,12943.25,-1.1435879380242113,0.1073146150776152,-1.2509025531018265,43.47826732975694,0,0,12943.675,12944.675,12946.995,8.530765609948133,12.1421775334,NaN,NaN,NaN,NaN,12943.675,12943.7,12944.6125,12944.55,n,n,n,n,-1.1391145320030773,-1.2285449488820768,-1.132663624430279,-1.2777312068712303,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1810,2022-08-22 13:39:00,12943.25,12943.25,12943.25,12943.25,-1.1391145320030773,0.08943041687899944,-1.2285449488820768,43.47826732975694,0,0,12943.675,12944.6125,12946.805,5.624628041445911,8.530765609948133,NaN,NaN,NaN,NaN,12943.7,12943.85,12944.55,12944.5875,n,n,n,n,-1.122628364526463,-1.207361632010954,-1.1435879380242113,-1.2509025531018265,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1811,2022-08-22 13:39:00,12943.25,12943.25,12943.25,12943.25,-1.122628364526463,0.08473326748449095,-1.207361632010954,43.47826732975694,0,0,12943.7,12944.55,12946.595,1.7357045889283889,5.624628041445911,NaN,NaN,NaN,NaN,12943.85,12944.35,12944.5875,12944.7125,n,n,n,n,-0.9373742063671671,-1.1533641468821965,-1.1391145320030773,-1.2285449488820768,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1812,2022-08-22 13:39:00,12945.25,12945.25,12945.25,12945.25,-0.9373742063671671,0.2159899405150294,-1.1533641468821965,50.21452997094206,0,0,12943.85,12944.5875,12946.425,6.740056097946949,1.7357045889283889,NaN,NaN,NaN,NaN,12944.35,12944.4,12944.7125,12944.25,n,n,n,n,-0.6419485929218354,-1.0510810360901242,-1.122628364526463,-1.207361632010954,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1813,2022-08-22 13:39:00,12947.0,12947.0,12947.0,12947.0,-0.6419485929218354,0.4091324431682888,-1.0510810360901242,55.241141087702,0,0,12944.35,12944.7125,12946.365,9.462322208025617,6.740056097946949,NaN,NaN,NaN,NaN,12944.4,12944.2,12944.25,12943.875,n,n,n,n,-0.7222624445766996,-0.9853173177874393,-0.9373742063671671,-1.1533641468821965,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1814,2022-08-22 13:39:00,12943.0,12943.0,12943.0,12943.0,-0.7222624445766996,0.2630548732107396,-0.9853173177874393,44.24493515315884,0,0,12944.4,12944.25,12946.225,-1.7357045889283889,9.462322208025617,y,NaN,NaN,NaN,12944.2,12943.9,12943.875,12943.6875,n,n,n,n,-0.8367845512057102,-0.9556107644710934,-0.6419485929218354,-1.0510810360901242,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1815,2022-08-22 13:39:00,12942.25,12942.25,12942.25,12942.25,-0.8367845512057102,0.11882621326538323,-0.9556107644710934,42.535253676898485,0,0,12944.2,12943.875,12946.07,-8.954794128851251,-1.7357045889283889,NaN,NaN,NaN,y,12943.9,12943.575,12943.6875,12943.625,n,n,n,n,-0.8770878022551187,-0.9399061720278985,-0.7222624445766996,-0.9853173177874393,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1816,2022-08-22 13:39:00,12942.75,12942.75,12942.75,12942.75,-0.8770878022551187,0.06281836977277977,-0.9399061720278985,44.086433902042174,0,0,12943.9,12943.6875,12945.91,-7.594643368591445,-8.954794128851251,NaN,NaN,NaN,NaN,12943.575,12943.5,12943.625,12943.575,n,n,n,n,-0.9186121408001782,-0.9356473657823544,-0.8367845512057102,-0.9556107644710934,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1817,2022-08-22 13:40:00,12942.5,12942.5,12942.5,12942.5,-0.9186121408001782,0.017035224982176245,-0.9356473657823544,43.45481752238637,0,0,12943.575,12943.625,12945.77,-4.936024110083987,-7.594643368591445,NaN,NaN,NaN,NaN,12943.5,12943.375,12943.575,12943.525,y,y,n,n,-0.9406769400502526,-0.936653280635934,-0.8770878022551187,-0.9399061720278985,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1818,2022-08-22 13:40:00,12942.5,12942.5,12942.5,12942.5,-0.9406769400502526,-0.004023659414318592,-0.936653280635934,43.45481752238637,0,0,12943.5,12943.575,12945.665,-9.462322208025617,-4.936024110083987,NaN,NaN,NaN,NaN,12943.375,12943.25,12943.525,12943.4625,n,n,y,y,-0.9871302506871871,-0.9467486746461846,-0.9186121408001782,-0.9356473657823544,n,y,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1819,2022-08-22 13:40:00,12942.0,12942.0,12942.0,12942.0,-0.9871302506871871,-0.040381576041002454,-0.9467486746461846,42.05720063992724,0,0,12943.375,12943.525,12945.515,-14.850338298984228,-9.462322208025617,NaN,NaN,NaN,NaN,12943.25,12943.15,12943.4625,12943.425,n,n,n,n,-1.0122759470486926,-0.9598541291266862,-0.9406769400502526,-0.936653280635934,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1820,2022-08-22 13:40:00,12942.0,12942.0,12942.0,12942.0,-1.0122759470486926,-0.0524218179220064,-0.9598541291266862,42.057200639927245,0,0,12943.25,12943.4625,12945.355,-19.212671817185633,-14.850338298984228,NaN,NaN,NaN,NaN,12943.15,12942.825,12943.425,12943.3375,n,n,n,n,-1.0004980630328646,-0.9679829159079218,-0.9871302506871871,-0.9467486746461846,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1821,2022-08-22 13:40:00,12942.25,12942.25,12942.25,12942.25,-1.0004980630328646,-0.032515147124942745,-0.9679829159079218,43.118074785951734,0,0,12943.15,12943.425,12945.24,-21.950928404545003,-19.212671817185633,NaN,NaN,NaN,NaN,12942.825,12942.225,12943.3375,12943.2875,n,n,n,n,-0.9998117087416176,-0.974348674474661,-1.0122759470486926,-0.9598541291266862,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1822,2022-08-22 13:40:00,12942.0,12942.0,12942.0,12942.0,-0.9998117087416176,-0.02546303426695662,-0.974348674474661,42.284338663284075,0,0,12942.825,12943.3375,12945.18,-18.043412005331277,-21.950928404545003,NaN,NaN,NaN,NaN,12942.225,12941.85,12943.2875,12943.125,n,n,n,n,-1.0676521809218684,-0.9930093757641025,-1.0004980630328646,-0.9679829159079218,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1823,2022-08-22 13:40:00,12941.0,12941.0,12941.0,12941.0,-1.0676521809218684,-0.07464280515776589,-0.9930093757641025,39.033112958332204,0,0,12942.225,12943.2875,12945.115,-8.360887582757325,-18.043412005331277,NaN,NaN,NaN,NaN,12941.85,12941.5,12943.125,12942.85,n,n,n,n,-1.248237711193724,-1.0440550428500268,-0.9998117087416176,-0.974348674474661,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1824,2022-08-22 13:40:00,12939.25,12939.25,12939.25,12939.25,-1.248237711193724,-0.20418266834369714,-1.0440550428500268,34.09281471679784,0,0,12941.85,12943.125,12945.01,-14.444035724492231,-8.360887582757325,NaN,NaN,NaN,NaN,12941.5,12940.95,12942.85,12942.425,n,n,n,n,-1.4153832097126724,-1.118320676222556,-1.0676521809218684,-0.9930093757641025,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1825,2022-08-22 13:40:00,12938.75,12938.75,12938.75,12938.75,-1.4153832097126724,-0.29706253349011646,-1.118320676222556,32.81488348291402,0,0,12941.5,12942.85,12944.885,-21.80140948635181,-14.444035724492231,NaN,NaN,NaN,NaN,12940.95,12940.425,12942.425,12942.0,n,n,n,n,-1.6498660565885075,-1.2246297522957463,-1.248237711193724,-1.0440550428500268,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1826,2022-08-22 13:41:00,12937.25,12937.25,12937.25,12937.25,-1.6498660565885075,-0.42523630429276116,-1.2246297522957463,29.2702087869956,0,0,12940.95,12942.425,12944.71,-28.744100978875636,-21.80140948635181,NaN,NaN,NaN,NaN,12940.425,12939.85,12942.0,12941.675,n,n,n,n,-1.814775796374306,-1.3426589611114583,-1.4153832097126724,-1.118320676222556,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1827,2022-08-22 13:41:00,12937.25,12937.25,12937.25,12937.25,-1.814775796374306,-0.47211683526284776,-1.3426589611114583,29.2702087869956,0,0,12940.425,12942.0,12944.56,-32.90164326353966,-28.744100978875636,NaN,NaN,NaN,NaN,12939.85,12939.275,12941.675,12941.325,n,n,n,n,-1.9631834181855083,-1.4667638525262683,-1.6498660565885075,-1.2246297522957463,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1828,2022-08-22 13:41:00,12936.75,12936.75,12936.75,12936.75,-1.9631834181855083,-0.49641956565924006,-1.4667638525262683,28.096900743970153,0,0,12939.85,12941.675,12944.4,-35.34010692155767,-32.90164326353966,NaN,NaN,NaN,NaN,12939.275,12938.45,12941.325,12940.85,n,n,n,n,-2.0969707752374234,-1.5928052370684993,-1.814775796374306,-1.3426589611114583,n,n,n,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1829,2022-08-22 13:41:00,12936.25,12936.25,12936.25,12936.25,-2.0969707752374234,-0.5041655381689241,-1.5928052370684993,26.934181929295235,0,0,12939.275,12941.325,12944.235,-37.311794148782454,-35.34010692155767,NaN,NaN,NaN,NaN,12938.45,12937.575,12940.85,12940.3625,n,n,n,n,-2.3773230262013385,-1.7497087948950671,-1.9631834181855083,-1.4667638525262683,n,n,y,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1830,2022-08-22 13:41:00,12933.75,12933.75,12933.75,12933.75,-2.3773230262013385,-0.6276142313062714,-1.7497087948950671,22.026129819017775,0,0,12938.45,12940.85,12944.04,-41.40643381213481,-37.311794148782454,NaN,NaN,NaN,NaN,12937.575,12936.725,12940.3625,12939.775,n,n,n,n,-2.5898232453182572,-1.9177316849797053,-2.0969707752374234,-1.5928052370684993,n,n,y,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1831,2022-08-22 13:41:00,12933.5,12933.5,12933.5,12933.5,-2.5898232453182572,-0.672091560338552,-1.9177316849797053,21.60220567119002,0,0,12937.575,12940.3625,12943.745,-41.9392140321241,-41.40643381213481,NaN,NaN,NaN,NaN,12936.725,12935.925,12939.775,12939.075,n,n,n,n,-2.726798365762079,-2.07954502113618,-2.3773230262013385,-1.7497087948950671,n,n,y,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1832,2022-08-22 13:41:00,12933.5,12933.5,12933.5,12933.5,-2.726798365762079,-0.647253344625899,-2.07954502113618,21.60220567119002,0,0,12936.725,12939.775,12943.485,-39.548448901287266,-41.9392140321241,NaN,NaN,NaN,NaN,12935.925,12935.125,12939.075,12938.4875,n,n,n,n,-2.8429264702044748,-2.2322213109498388,-2.5898232453182572,-1.9177316849797053,n,n,y,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1833,2022-08-22 13:41:00,12933.0,12933.0,12933.0,12933.0,-2.8429264702044748,-0.610705159254636,-2.2322213109498388,20.679039897258065,0,0,12935.925,12939.075,12943.195,-36.647012197759025,-39.548448901287266,NaN,NaN,NaN,NaN,12935.125,12934.475,12938.4875,12937.9875,n,n,n,n,-3.041113144965493,-2.3939996777529697,-2.726798365762079,-2.07954502113618,n,n,y,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1834,2022-08-22 13:41:00,12931.25,12931.25,12931.25,12931.25,-3.041113144965493,-0.6471134672125234,-2.3939996777529697,17.810218147370218,0,1,12935.125,12938.4875,12942.8,-37.85694909723579,-36.647012197759025,NaN,NaN,NaN,NaN,12934.475,12933.975,12937.9875,12937.4625,n,n,n,n,-3.08195896541838,-2.5315915352860516,-2.8429264702044748,-2.2322213109498388,n,n,y,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1835,2022-08-22 13:42:00,12932.25,12932.25,12932.25,12932.25,-3.08195896541838,-0.5503674301323285,-2.5315915352860516,24.275071807766825,0,0,12934.475,12937.9875,12942.405,-34.6996674979396,-37.85694909723579,NaN,NaN,NaN,NaN,12933.975,12933.475,12937.4625,12936.95,n,n,n,n,-3.078838637109584,-2.641040955650758,-3.041113144965493,-2.3939996777529697,n,n,y,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1836,2022-08-22 13:42:00,12932.25,12932.25,12932.25,12932.25,-3.078838637109584,-0.437797681458826,-2.641040955650758,24.275071807766828,0,0,12933.975,12937.4625,12941.99,-32.16118372009919,-34.6996674979396,NaN,NaN,NaN,NaN,12933.475,12933.1,12936.95,12936.475,n,n,n,n,-3.04130745524526,-2.7210942555696582,-3.08195896541838,-2.5315915352860516,n,n,y,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1837,2022-08-22 13:42:00,12932.25,12932.25,12932.25,12932.25,-3.04130745524526,-0.3202131996756017,-2.7210942555696582,24.275071807766828,0,0,12933.475,12936.95,12941.59,-26.773020425308598,-32.16118372009919,NaN,NaN,NaN,NaN,12933.1,12932.775,12936.475,12936.025,n,n,n,n,-2.91741484888189,-2.7603583742321045,-3.078838637109584,-2.641040955650758,n,n,y,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1838,2022-08-22 13:42:00,12933.0,12933.0,12933.0,12933.0,-2.91741484888189,-0.15705647464978556,-2.7603583742321045,29.471677210121634,0,0,12933.1,12936.475,12941.255,-17.33425042496254,-26.773020425308598,NaN,NaN,NaN,NaN,12932.775,12932.525,12936.025,12935.4875,n,n,n,n,-2.7871010991802905,-2.7657069192217416,-3.04130745524526,-2.7210942555696582,n,n,y,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
1839,2022-08-22 13:42:00,12933.0,12933.0,12933.0,12933.0,-2.7871010991802905,-0.021394179958548865,-2.7657069192217416,29.471677210121637,0,0,12932.775,12936.025,12940.955,-6.140024307103919,-17.33425042496254,NaN,NaN,NaN,NaN,12932.525,12932.35,12935.4875,12934.9625,n,n,n,n,-2.7928427357492183,-2.771134082527237,-2.91741484888189,-2.7603583742321045,n,n,y,NaN,NaN,0,64922.25,0,5,,0,12966.75,0,1,NaN,0.0,12966.75,0,1
