,Datetime,Open,High,Low,Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_70,RSI_14_B_30,MA10,MA20,MA50,slopes,slopes20,slopess1p,slopes20s1p,macd_slopes10,macds1,macdss1,buy_pt,sell_pt,buy_pt_s1,sell_pt_s1,macdps1,macdsps1,macd_dn_to_up,macd_up_to_dn,macd_above_up,macd_above_dn,macd_below_up,macd_below_dn,vol_gt2,max,min,max_macd_val,max_macd_idx,min_macd_val,min_macd_idx,buy_price,Buy,Buy_zero,tot_buy,Buy_count_tmp,Buy_count,Sell,Sell_zero,tot_sell,Sell_count_tmp,Sell_count
136,2022-09-06 02:17:00,12136.0,12136.0,12136.0,12136.0,132926,-0.01943479491637845,0.009170000594373909,-0.02860479551075236,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.12310443197971879,-0.017994260606428725,-0.026482688529887635,n,n,n,n,-0.020990752600482665,-0.030897295659345837,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
137,2022-09-06 02:18:00,12136.0,12136.0,12136.0,12136.0,132926,-0.017994260606428725,0.00848842792345891,-0.026482688529887635,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.11396563530096657,-0.016660574059642386,-0.024518265635838584,n,n,n,n,-0.01943479491637845,-0.02860479551075236,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
138,2022-09-06 02:19:00,12136.0,12136.0,12136.0,12136.0,132926,-0.016660574059642386,0.007857691576196198,-0.024518265635838584,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.10550685440789474,-0.015425798856085748,-0.02269977227988802,n,n,n,n,-0.017994260606428725,-0.026482688529887635,n,n,n,n,y,n,n,Nan,Nan,-0.016660574059642386,-0.016660574059642386,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
139,2022-09-06 02:20:00,12136.0,12136.0,12136.0,12136.0,132926,-0.015425798856085748,0.007273973423802271,-0.02269977227988802,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.09767724605281325,-0.01428258980740793,-0.021016335785392005,n,n,n,n,-0.016660574059642386,-0.024518265635838584,n,n,n,n,y,n,n,Nan,Nan,,,-0.015425798856085748,-0.015425798856085748,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
140,2022-09-06 02:21:00,12136.0,12136.0,12136.0,12136.0,132926,-0.01428258980740793,0.006733745977984075,-0.021016335785392005,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.09042980566916706,-0.013224148646258982,-0.019457898357565402,n,n,n,n,-0.015425798856085748,-0.02269977227988802,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
141,2022-09-06 02:22:00,12136.0,12136.0,12136.0,12136.0,132926,-0.013224148646258982,0.00623374971130642,-0.019457898357565402,42.654812861203474,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.08372107187247732,-0.012244183079019422,-0.018015155301856205,n,n,n,n,-0.01428258980740793,-0.021016335785392005,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
142,2022-09-06 02:23:00,12136.0,12136.0,12136.0,12136.0,132926,-0.012244183079019422,0.005770972222836783,-0.018015155301856205,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.07751085459172942,-0.011336868939906708,-0.016679498029466305,n,n,n,n,-0.013224148646258982,-0.019457898357565402,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
143,2022-09-06 02:24:00,12136.0,12136.0,12136.0,12136.0,132926,-0.011336868939906708,0.005342629089559597,-0.016679498029466305,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.07176198474296877,-0.010496815195438103,-0.015442961462660665,n,n,n,n,-0.012244183079019422,-0.018015155301856205,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
144,2022-09-06 02:25:00,12136.0,12136.0,12136.0,12136.0,132926,-0.010496815195438103,0.004946146267222562,-0.015442961462660665,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.0664400837099312,-0.009719031602799078,-0.014298175490688349,n,n,n,n,-0.011336868939906708,-0.016679498029466305,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
145,2022-09-06 02:26:00,12136.0,12136.0,12136.0,12136.0,132926,-0.009719031602799078,0.004579143887889272,-0.014298175490688349,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.06151335091749509,-0.00899889879838156,-0.013238320152226993,n,n,n,n,-0.010496815195438103,-0.015442961462660665,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
146,2022-09-06 02:27:00,12136.0,12136.0,12136.0,12136.0,132926,-0.00899889879838156,0.004239421353845432,-0.013238320152226993,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.05695236803093821,-0.008332140632774099,-0.012257084248336415,n,n,n,n,-0.009719031602799078,-0.014298175490688349,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
147,2022-09-06 02:28:00,12136.0,12136.0,12136.0,12136.0,132926,-0.008332140632774099,0.003924943615562317,-0.012257084248336415,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.05272991839135161,-0.007714798586675897,-0.011348627116004312,n,n,n,n,-0.00899889879838156,-0.013238320152226993,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
148,2022-09-06 02:29:00,12136.0,12136.0,12136.0,12136.0,132926,-0.007714798586675897,0.003633828529328415,-0.011348627116004312,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.04882082047479951,-0.007143208111301647,-0.01050754331506378,n,n,n,n,-0.008332140632774099,-0.012257084248336415,n,n,n,n,y,n,n,Nan,Nan,-0.007714798586675897,-0.007714798586675897,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
149,2022-09-06 02:30:00,12136.0,12136.0,12136.0,12136.0,132926,-0.007143208111301647,0.0033643352037621334,-0.01050754331506378,42.654812861203496,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.045201774193562985,-0.006613976735025062,-0.009728829999056037,n,n,n,n,-0.007714798586675897,-0.011348627116004312,n,n,n,n,y,n,n,Nan,Nan,,,-0.007143208111301647,-0.007143208111301647,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
150,2022-09-06 02:31:00,12136.0,12136.0,12136.0,12136.0,132926,-0.006613976735025062,0.003114853264030975,-0.009728829999056037,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.04185121905471723,-0.006123963814388844,-0.0090078567621226,n,n,n,n,-0.007143208111301647,-0.01050754331506378,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
151,2022-09-06 02:32:00,12136.0,12136.0,12136.0,12136.0,132926,-0.006123963814388844,0.002883892947733755,-0.0090078567621226,42.654812861203496,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.038749203202535824,-0.005670261794875842,-0.008340337768673248,n,n,n,n,-0.006613976735025062,-0.009728829999056037,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
152,2022-09-06 02:33:00,12136.0,12136.0,12136.0,12136.0,132926,-0.005670261794875842,0.0026700759737974065,-0.008340337768673248,42.654812861203496,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.03587726249049524,-0.005250178881397005,-0.0077223059912180005,n,n,n,n,-0.006123963814388844,-0.0090078567621226,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
153,2022-09-06 02:34:00,12136.0,12136.0,12136.0,12136.0,132926,-0.005250178881397005,0.0024721271098209954,-0.0077223059912180005,42.654812861203496,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.03321830875447122,-0.004861222994804848,-0.0071500893919353705,n,n,n,n,-0.005670261794875842,-0.008340337768673248,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
154,2022-09-06 02:35:00,12136.0,12136.0,12136.0,12136.0,132926,-0.004861222994804848,0.0022888663971305226,-0.0071500893919353705,42.654812861203496,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.03075652662919832,-0.004501086923482944,-0.006620288898244886,n,n,n,n,-0.005250178881397005,-0.0077223059912180005,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
155,2022-09-06 02:36:00,12136.0,12136.0,12136.0,12136.0,132926,-0.004501086923482944,0.0021192019747619415,-0.006620288898244886,42.654812861203496,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.02847727819822017,-0.004167634595432901,-0.00612975803768249,n,n,n,n,-0.004861222994804848,-0.0071500893919353705,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
156,2022-09-06 02:37:00,12136.0,12136.0,12136.0,12136.0,132926,-0.004167634595432901,0.001962123442249589,-0.00612975803768249,42.654812861203496,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.02636701484205191,-0.0038588883599004475,-0.005675584102126081,n,n,n,n,-0.004501086923482944,-0.006620288898244886,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
157,2022-09-06 02:38:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0038588883599004475,0.0018166957422256335,-0.005675584102126081,42.654812861203496,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.02441319578820588,-0.003573017225789954,-0.005255070726858856,n,n,n,n,-0.004167634595432901,-0.00612975803768249,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
158,2022-09-06 02:39:00,12136.0,12136.0,12136.0,12136.0,132926,-0.003573017225789954,0.0016820535010689018,-0.005255070726858856,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.022604212804806324,-0.003308325969555881,-0.004865721775398261,n,n,n,n,-0.0038588883599004475,-0.005675584102126081,n,n,n,n,y,n,n,Nan,Nan,-0.003573017225789954,-0.003573017225789954,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
159,2022-09-06 02:40:00,12136.0,12136.0,12136.0,12136.0,132926,-0.003308325969555881,0.0015573958058423803,-0.004865721775398261,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.02092932056919176,-0.003063245059820474,-0.004505226432282704,n,n,n,n,-0.003573017225789954,-0.005255070726858856,n,n,n,n,y,n,n,Nan,Nan,,,-0.003308325969555881,-0.003308325969555881,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
160,2022-09-06 02:41:00,12136.0,12136.0,12136.0,12136.0,132926,-0.003063245059820474,0.0014419813724622296,-0.004505226432282704,42.654812861203496,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.019378572279523772,-0.0028363213259581244,-0.004171445411017789,n,n,n,n,-0.003308325969555881,-0.004865721775398261,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
161,2022-09-06 02:42:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0028363213259581244,0.0013351240850596642,-0.004171445411017789,42.654812861203496,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.01794276011088494,-0.0026262093269906472,-0.0038623981942123606,n,n,n,n,-0.003063245059820474,-0.004505226432282704,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
162,2022-09-06 02:43:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0026262093269906472,0.0012361888672217133,-0.0038623981942123606,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.016613360142604863,-0.0024316633516718866,-0.003576251225704266,n,n,n,n,-0.0028363213259581244,-0.004171445411017789,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
163,2022-09-06 02:44:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0024316633516718866,0.0011445878740323793,-0.003576251225704266,42.654812861203474,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.015382481419548767,-0.002251530027933768,-0.0033113069861501667,n,n,n,n,-0.0026262093269906472,-0.0038623981942123606,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
164,2022-09-06 02:45:00,12136.0,12136.0,12136.0,12136.0,132926,-0.002251530027933768,0.0010597769582163987,-0.0033113069861501667,42.654812861203474,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.014242818810097006,-0.002084741468934226,-0.003065993882706979,n,n,n,n,-0.0024316633516718866,-0.003576251225704266,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
165,2022-09-06 02:46:00,12136.0,12136.0,12136.0,12136.0,132926,-0.002084741468934226,0.0009812524137727532,-0.003065993882706979,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.013187609428391032,-0.0019303089356981218,-0.002838856893305208,n,n,n,n,-0.002251530027933768,-0.0033113069861501667,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
166,2022-09-06 02:47:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0019303089356981218,0.0009085479576070861,-0.002838856893305208,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.012210592278512438,-0.001787316961781471,-0.0026285489070004605,n,n,n,n,-0.002084741468934226,-0.003065993882706979,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
167,2022-09-06 02:48:00,12136.0,12136.0,12136.0,12136.0,132926,-0.001787316961781471,0.0008412319452189895,-0.0026285489070004605,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.011305970953222414,-0.001654917929045041,-0.002433822711409377,n,n,n,n,-0.0019303089356981218,-0.002838856893305208,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
168,2022-09-06 02:49:00,12136.0,12136.0,12136.0,12136.0,132926,-0.001654917929045041,0.000778904782364336,-0.002433822711409377,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.0104683790752414,-0.0015323270290537039,-0.0022535235749382423,n,n,n,n,-0.001787316961781471,-0.0026285489070004605,n,n,n,n,y,n,n,Nan,Nan,-0.001654917929045041,-0.001654917929045041,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
169,2022-09-06 02:50:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0015323270290537039,0.0007211965458845384,-0.0022535235749382423,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.009692848356011835,-0.001418817611920531,-0.0020865823823347,n,n,n,n,-0.001654917929045041,-0.002433822711409377,n,n,n,n,y,n,n,Nan,Nan,,,-0.0015323270290537039,-0.0015323270290537039,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
170,2022-09-06 02:51:00,12136.0,12136.0,12136.0,12136.0,132926,-0.001418817611920531,0.000667764770414169,-0.0020865823823347,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.008974779006661524,-0.0013137168698449386,-0.0019320092798367477,n,n,n,n,-0.0015323270290537039,-0.0022535235749382423,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
171,2022-09-06 02:52:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0013137168698449386,0.000618292409991809,-0.0019320092798367477,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.008309912380529246,-0.0012164018535258947,-0.0017888877945745772,n,n,n,n,-0.001418817611920531,-0.0020865823823347,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
172,2022-09-06 02:53:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0012164018535258947,0.0005724859410486825,-0.0017888877945745772,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.007694305614813217,-0.0011262957650615135,-0.0016563693886719646,n,n,n,n,-0.0013137168698449386,-0.0019320092798367477,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
173,2022-09-06 02:54:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0011262957650615135,0.0005300736236104511,-0.0016563693886719646,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.007124308223972421,-0.0010428645473439246,-0.0015336684204063568,n,n,n,n,-0.0012164018535258947,-0.0017888877945745772,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
174,2022-09-06 02:55:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0010428645473439246,0.0004908038730624322,-0.0015336684204063568,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.006596540372015123,-0.0009656137117417529,-0.0014200574786734361,n,n,n,n,-0.0011262957650615135,-0.0016563693886719646,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
175,2022-09-06 02:56:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0009656137117417529,0.0004544437669316832,-0.0014200574786734361,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.006107872793357765,-0.0008940854095271789,-0.0013148630648441846,n,n,n,n,-0.0010428645473439246,-0.0015336684204063568,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
176,2022-09-06 02:57:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0008940854095271789,0.00042077765531700574,-0.0013148630648441846,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.005655408184133535,-0.0008278557088488014,-0.0012174615936451079,n,n,n,n,-0.0009656137117417529,-0.0014200574786734361,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
177,2022-09-06 02:58:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0008278557088488014,0.00038960588479630643,-0.0012174615936451079,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.005236464024158525,-0.0007665320881642401,-0.0011272756925489343,n,n,n,n,-0.0008940854095271789,-0.0013148630648441846,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
178,2022-09-06 02:59:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0007665320881642401,0.00036074360438469416,-0.0011272756925489343,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.004848556619220669,-0.0007097511079336982,-0.0010437707756258872,n,n,n,n,-0.0008278557088488014,-0.0012174615936451079,n,n,n,n,y,n,n,Nan,Nan,-0.0007665320881642401,-0.0007665320881642401,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
179,2022-09-06 03:00:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0007097511079336982,0.00033401966769218893,-0.0010437707756258872,42.65481286120349,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.004489386359902332,-0.0006571762551175198,-0.0009664518715242138,n,n,n,n,-0.0007665320881642401,-0.0011272756925489343,n,n,n,n,y,n,n,Nan,Nan,,,-0.0007097511079336982,-0.0007097511079336982,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
180,2022-09-06 03:01:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0006571762551175198,0.00030927561640669405,-0.0009664518715242138,42.654812861203474,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.00415682405923988,-0.0006084959404688561,-0.0008948606853131423,n,n,n,n,-0.0007097511079336982,-0.0010437707756258872,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
181,2022-09-06 03:02:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0006084959404688561,0.0002863647448442862,-0.0008948606853131423,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.0038488983464816918,-0.0005634216668113368,-0.0008285728816127813,n,n,n,n,-0.0006571762551175198,-0.0009664518715242138,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
182,2022-09-06 03:03:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0005634216668113368,0.00026515121480144457,-0.0008285728816127813,42.654812861203474,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.0035637839179787113,-0.0005216863046371145,-0.000767195566217648,n,n,n,n,-0.0006084959404688561,-0.0008948606853131423,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
183,2022-09-06 03:04:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0005216863046371145,0.0002455092615805335,-0.000767195566217648,42.654812861203474,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.0032997907481649882,-0.00048304251686204225,-0.0007103649563465269,n,n,n,n,-0.0005634216668113368,-0.0008285728816127813,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
184,2022-09-06 03:05:00,12136.0,12136.0,12136.0,12136.0,132926,-0.00048304251686204225,0.00022732243948448468,-0.0007103649563465269,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.0030553540389231886,-0.0004472612872632453,-0.0006577442225298707,n,n,n,n,-0.0005216863046371145,-0.000767195566217648,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
185,2022-09-06 03:06:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0004472612872632453,0.00021048293526662533,-0.0006577442225298707,42.654812861203474,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.0028290249477601385,-0.000414130565332016,-0.0006090214910902997,n,n,n,n,-0.00048304251686204225,-0.0007103649563465269,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
186,2022-09-06 03:07:00,12136.0,12136.0,12136.0,12136.0,132926,-0.000414130565332016,0.0001948909257582837,-0.0006090214910902997,42.65481286120347,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.0026194619810975496,-0.0003834540111711249,-0.0005639079951064647,n,n,n,n,-0.0004472612872632453,-0.0006577442225298707,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
187,2022-09-06 03:08:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0003834540111711249,0.0001804539839353398,-0.0005639079951064647,42.654812861203474,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.002425423047624941,-0.00035504982770362403,-0.0005221363616258965,n,n,n,n,-0.000414130565332016,-0.0006090214910902997,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
188,2022-09-06 03:09:00,12136.0,12136.0,12136.0,12136.0,132926,-0.00035504982770362403,0.0001670865339222725,-0.0005221363616258965,42.65481286120348,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.002245758091496695,-0.0003287496856501093,-0.0004834590264307391,n,n,n,n,-0.0003834540111711249,-0.0005639079951064647,n,n,n,n,y,n,n,Nan,Nan,-0.00035504982770362403,-0.00035504982770362403,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
189,2022-09-06 03:10:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0003287496856501093,0.0001547093407806298,-0.0004834590264307391,42.654812861203474,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.0020794022643168047,-0.0003043977267225273,-0.00044764676648909675,n,n,n,n,-0.00035504982770362403,-0.0005221363616258965,n,n,n,n,y,n,n,Nan,Nan,,,-0.0003287496856501093,-0.0003287496856501093,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
190,2022-09-06 03:11:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0003043977267225273,0.00014324903976656946,-0.00044764676648909675,42.65481286120347,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.001925369601802869,-0.00028184963593957946,-0.0004144873403791933,n,n,n,n,-0.0003287496856501093,-0.0004834590264307391,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
191,2022-09-06 03:12:00,12136.0,12136.0,12136.0,12136.0,132926,-0.00028184963593957946,0.00013263770443961386,-0.0004144873403791933,42.654812861203474,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.0017827472101824822,-0.0002609717903396813,-0.00038378423037129097,n,n,n,n,-0.0003043977267225273,-0.00044764676648909675,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
192,2022-09-06 03:13:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0002609717903396813,0.00012281244003160965,-0.00038378423037129097,42.65481286120347,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.0016506898170451287,-0.0002416404677205719,-0.0003553554778411472,n,n,n,n,-0.00028184963593957946,-0.0004144873403791933,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
193,2022-09-06 03:14:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0002416404677205719,0.0001137150101205753,-0.0003553554778411472,42.65481286120347,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.0015284147700259296,-0.0002237411081296159,-0.00032903260389884097,n,n,n,n,-0.0002609717903396813,-0.00038378423037129097,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
194,2022-09-06 03:15:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0002237411081296159,0.00010529149576922508,-0.00032903260389884097,42.65481286120347,0,0,12136.0,12136.0,12136.0,0.0,0.0,0.0,0.0,0.0014151973967867436,-0.0002071676371997455,-0.0003046596105590219,n,n,n,n,-0.0002416404677205719,-0.0003553554778411472,n,n,n,n,y,n,n,Nan,Nan,,,,,NaN,NaN,0,12133.25,0,1,,0,0.0,0,0
