,Datetime,Open,High,Low,Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_70,RSI_14_B_30,MA10,MA20,MA50,old_slope20,old_ma10_50,slopes,old_slope20s1,slope_chg_dn,slope_chg_up,slope_chg_up_s1,slope_chg_dn_s1,ma1s1,ma1s2,ma2s1,ma2s2,buy_pt,sell_pt,buy_pt_s1,sell_pt_s1,buy_price,Buy,Buy_zero,tot_buy,Buy_count_tmp,Buy_count,Sell,Sell_zero,tot_sell,Sell_count_tmp,Sell_count
165,2022-09-06 02:46:00,12136.0,12136.0,12136.0,12136.0,132926,-0.002084741468934226,0.0009812524137727532,-0.003065993882706979,42.65481286120348,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
166,2022-09-06 02:47:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0019303089356981218,0.0009085479576070861,-0.002838856893305208,42.65481286120348,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
167,2022-09-06 02:48:00,12136.0,12136.0,12136.0,12136.0,132926,-0.001787316961781471,0.0008412319452189895,-0.0026285489070004605,42.65481286120348,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
168,2022-09-06 02:49:00,12136.0,12136.0,12136.0,12136.0,132926,-0.001654917929045041,0.000778904782364336,-0.002433822711409377,42.65481286120349,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
169,2022-09-06 02:50:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0015323270290537039,0.0007211965458845384,-0.0022535235749382423,42.65481286120349,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
170,2022-09-06 02:51:00,12136.0,12136.0,12136.0,12136.0,132926,-0.001418817611920531,0.000667764770414169,-0.0020865823823347,42.65481286120349,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
171,2022-09-06 02:52:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0013137168698449386,0.000618292409991809,-0.0019320092798367477,42.65481286120349,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
172,2022-09-06 02:53:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0012164018535258947,0.0005724859410486825,-0.0017888877945745772,42.65481286120348,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
173,2022-09-06 02:54:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0011262957650615135,0.0005300736236104511,-0.0016563693886719646,42.65481286120348,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
174,2022-09-06 02:55:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0010428645473439246,0.0004908038730624322,-0.0015336684204063568,42.65481286120349,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
175,2022-09-06 02:56:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0009656137117417529,0.0004544437669316832,-0.0014200574786734361,42.65481286120348,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
176,2022-09-06 02:57:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0008940854095271789,0.00042077765531700574,-0.0013148630648441846,42.65481286120349,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
177,2022-09-06 02:58:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0008278557088488014,0.00038960588479630643,-0.0012174615936451079,42.65481286120348,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
178,2022-09-06 02:59:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0007665320881642401,0.00036074360438469416,-0.0011272756925489343,42.65481286120348,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
179,2022-09-06 03:00:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0007097511079336982,0.00033401966769218893,-0.0010437707756258872,42.65481286120349,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
180,2022-09-06 03:01:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0006571762551175198,0.00030927561640669405,-0.0009664518715242138,42.654812861203474,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
181,2022-09-06 03:02:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0006084959404688561,0.0002863647448442862,-0.0008948606853131423,42.65481286120348,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
182,2022-09-06 03:03:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0005634216668113368,0.00026515121480144457,-0.0008285728816127813,42.654812861203474,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
183,2022-09-06 03:04:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0005216863046371145,0.0002455092615805335,-0.000767195566217648,42.654812861203474,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
184,2022-09-06 03:05:00,12136.0,12136.0,12136.0,12136.0,132926,-0.00048304251686204225,0.00022732243948448468,-0.0007103649563465269,42.65481286120348,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
185,2022-09-06 03:06:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0004472612872632453,0.00021048293526662533,-0.0006577442225298707,42.654812861203474,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
186,2022-09-06 03:07:00,12136.0,12136.0,12136.0,12136.0,132926,-0.000414130565332016,0.0001948909257582837,-0.0006090214910902997,42.65481286120347,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
187,2022-09-06 03:08:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0003834540111711249,0.0001804539839353398,-0.0005639079951064647,42.654812861203474,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
188,2022-09-06 03:09:00,12136.0,12136.0,12136.0,12136.0,132926,-0.00035504982770362403,0.0001670865339222725,-0.0005221363616258965,42.65481286120348,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
189,2022-09-06 03:10:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0003287496856501093,0.0001547093407806298,-0.0004834590264307391,42.654812861203474,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
190,2022-09-06 03:11:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0003043977267225273,0.00014324903976656946,-0.00044764676648909675,42.65481286120347,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
191,2022-09-06 03:12:00,12136.0,12136.0,12136.0,12136.0,132926,-0.00028184963593957946,0.00013263770443961386,-0.0004144873403791933,42.654812861203474,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
192,2022-09-06 03:13:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0002609717903396813,0.00012281244003160965,-0.00038378423037129097,42.65481286120347,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
193,2022-09-06 03:14:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0002416404677205719,0.0001137150101205753,-0.0003553554778411472,42.65481286120347,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
194,2022-09-06 03:15:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0002237411081296159,0.00010529149576922508,-0.00032903260389884097,42.65481286120347,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
195,2022-09-06 03:16:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0002071676371997455,9.749197335927638e-05,-0.0003046596105590219,42.65481286120347,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
196,2022-09-06 03:17:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0001918218385981163,9.027021756872447e-05,-0.00028209205616684077,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
197,2022-09-06 03:18:00,12136.0,12136.0,12136.0,12136.0,132926,-0.00017761277376848739,8.358342591868273e-05,-0.0002611961996871701,42.65481286120347,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
198,2022-09-06 03:19:00,12136.0,12136.0,12136.0,12136.0,132926,-0.00016445623805338982,7.739196930702424e-05,-0.00024184820736041407,42.65481286120347,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
199,2022-09-06 03:20:00,12136.0,12136.0,12136.0,12136.0,132926,-0.00015227426592900883,7.16591531451242e-05,-0.00022393341907413303,42.65481286120347,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
200,2022-09-06 03:21:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0001409946671628859,6.635100152899772e-05,-0.0002073456686918836,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
201,2022-09-06 03:22:00,12136.0,12136.0,12136.0,12136.0,132926,-0.0001305505975324195,6.14360569275713e-05,-0.0001919866544599908,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
202,2022-09-06 03:23:00,12136.0,12136.0,12136.0,12136.0,132926,-0.00012088016592315398,5.688519082946945e-05,-0.00017776535675262343,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
203,2022-09-06 03:24:00,12136.0,12136.0,12136.0,12136.0,132926,-0.00011192606507393066,5.2671433342954224e-05,-0.00016459749841688488,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
204,2022-09-06 03:25:00,12136.0,12136.0,12136.0,12136.0,132926,-0.00010363523142586928,4.87698135928125e-05,-0.00015240504501868178,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
205,2022-09-06 03:26:00,12136.0,12136.0,12136.0,12136.0,132926,-9.595853771315888e-05,4.515720584441832e-05,-0.0001411157435575772,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
206,2022-09-06 03:27:00,12136.0,12136.0,12136.0,12136.0,132926,-8.885048919182736e-05,4.181220349259987e-05,-0.00013066269268442724,42.654812861203446,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
207,2022-09-06 03:28:00,12136.0,12136.0,12136.0,12136.0,132926,-8.226896352425683e-05,3.871498332813633e-05,-0.00012098394685239317,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
208,2022-09-06 03:29:00,12136.0,12136.0,12136.0,12136.0,132926,-7.617495975864585e-05,3.5847189674997846e-05,-0.0001120221494336437,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
209,2022-09-06 03:30:00,12136.0,12136.0,12136.0,12136.0,132926,-7.053236549836583e-05,3.31918271482223e-05,-0.00010372419264658813,42.654812861203446,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
210,2022-09-06 03:31:00,12136.0,12136.0,12136.0,12136.0,132926,-6.530774226121139e-05,3.07331603083014e-05,-9.604090256951279e-05,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
211,2022-09-06 03:32:00,12136.0,12136.0,12136.0,12136.0,132926,-6.047012902854476e-05,2.8456618832774425e-05,-8.892674786131919e-05,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
212,2022-09-06 03:33:00,12136.0,12136.0,12136.0,12136.0,132926,-5.599085670837667e-05,2.634871292235403e-05,-8.23395696307307e-05,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
213,2022-09-06 03:34:00,12136.0,12136.0,12136.0,12136.0,132926,-5.184338260733057e-05,2.4396949618720113e-05,-7.624033222605068e-05,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
214,2022-09-06 03:35:00,12136.0,12136.0,12136.0,12136.0,132926,-4.800313035957515e-05,2.2589761493180426e-05,-7.059289185275558e-05,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
215,2022-09-06 03:36:00,12136.0,12136.0,12136.0,12136.0,132926,-4.4447340769693255e-05,2.091644086644986e-05,-6.536378163614312e-05,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
216,2022-09-06 03:37:00,12136.0,12136.0,12136.0,12136.0,132926,-4.11549426644342e-05,1.9367071177367134e-05,-6.0522013841801336e-05,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
217,2022-09-06 03:38:00,12136.0,12136.0,12136.0,12136.0,132926,-3.810642556345556e-05,1.7932470622676623e-05,-5.603889618613218e-05,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
218,2022-09-06 03:39:00,12136.0,12136.0,12136.0,12136.0,132926,-3.528372690198012e-05,1.660413542732166e-05,-5.1887862329301776e-05,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
219,2022-09-06 03:40:00,12136.0,12136.0,12136.0,12136.0,132926,-3.2670117434463464e-05,1.537419591587065e-05,-4.8044313350334113e-05,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
220,2022-09-06 03:41:00,12136.0,12136.0,12136.0,12136.0,132926,-3.0250108466134407e-05,1.4235363907359774e-05,-4.448547237349418e-05,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
221,2022-09-06 03:42:00,12136.0,12136.0,12136.0,12136.0,132926,-2.800935908453539e-05,1.3180890631167035e-05,-4.1190249715702425e-05,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
222,2022-09-06 03:43:00,12136.0,12136.0,12136.0,12136.0,132926,-2.593459066702053e-05,1.2204527238945516e-05,-3.8139117905966046e-05,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
223,2022-09-06 03:44:00,12136.0,12136.0,12136.0,12136.0,132926,-2.4013510483200662e-05,1.1300485938212307e-05,-3.531399642141297e-05,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
224,2022-09-06 03:45:00,12136.0,12136.0,12136.0,12136.0,132926,-2.2234733478398994e-05,1.0463410354411182e-05,-3.2698143832810175e-05,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
225,2022-09-06 03:46:00,12136.0,12136.0,12136.0,12136.0,132926,-2.0587716790032573e-05,9.688341634222085e-06,-3.0276058424254658e-05,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
226,2022-09-06 03:47:00,12136.0,12136.0,12136.0,12136.0,132926,-1.9062701539951377e-05,8.970685507442623e-06,-2.8033387047394e-05,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
227,2022-09-06 03:48:00,12136.0,12136.0,12136.0,12136.0,132926,-1.765065098879859e-05,8.30618884687633e-06,-2.595683983567492e-05,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
228,2022-09-06 03:49:00,12136.0,12136.0,12136.0,12136.0,132926,-1.6343195966328494e-05,7.690915095477143e-06,-2.4034111061805637e-05,42.65481286120345,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
229,2022-09-06 03:50:00,12136.0,12136.0,12136.0,12136.0,132926,-1.5132589396671392e-05,7.121217332107397e-06,-2.225380672877879e-05,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
230,2022-09-06 03:51:00,12136.0,12136.0,12136.0,12136.0,132926,-1.4011657185619697e-05,6.5937196345272746e-06,-2.060537682014697e-05,42.65481286120347,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
231,2022-09-06 03:52:00,12136.0,12136.0,12136.0,12136.0,132926,-1.2973758202861063e-05,6.10529489382873e-06,-1.9079053096689793e-05,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
232,2022-09-06 03:53:00,12136.0,12136.0,12136.0,12136.0,132926,-1.2012740626232699e-05,5.6530499763656785e-06,-1.7665790602598377e-05,42.65481286120347,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
233,2022-09-06 03:54:00,12136.0,12136.0,12136.0,12136.0,132926,-1.1122909199912101e-05,5.234305122149021e-06,-1.6357214322061122e-05,42.65481286120346,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
234,2022-09-06 03:55:00,12136.0,12136.0,12136.0,12136.0,132926,-1.0298990673618391e-05,4.846578918754185e-06,-1.5145569592372576e-05,42.65481286120347,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
235,2022-09-06 03:56:00,12136.0,12136.0,12136.0,12136.0,132926,-9.536102879792452e-06,4.487573370064101e-06,-1.4023676249856553e-05,42.65481286120347,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
236,2022-09-06 03:57:00,12136.0,12136.0,12136.0,12136.0,132926,-8.829725629766472e-06,4.155160496072067e-06,-1.2984886125838538e-05,42.654812861203474,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
237,2022-09-06 03:58:00,12136.0,12136.0,12136.0,12136.0,132926,-8.175673428922892e-06,3.8473701575325185e-06,-1.202304358645541e-05,42.654812861203474,0,0,12136.0,12136.0,12136.0,,,0.0,,NaN,NaN,NaN,NaN,12136.0,12136.0,12136.0,12136.0,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0,0,0,,0,0.0,0,0
