,Datetime,Open,High,Low,Close,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_80,RSI_14_B_20,MA10,MA20,MA50,macds1,macdss1,buy_pt,sell_pt,buy_pt_s1,sell_pt_s1,macdh_s1,macdh_trend_abv_up,macdh_trend_abv_dn,macdh_trend_blw_up,macdh_trend_blw_dn,buy_price,Buy,Buy_zero,Buy_count_tmp,Buy_count,Buy_count_compare,Sell,Sell_zero,Sell_count_tmp,Sell_count,Sell_count_compare
613,2022-08-18 10:15:00,13467.25,13467.25,13467.25,13467.25,0.5645527082015178,0.9317823623188258,-0.367229654117308,56.68666845217349,0,0,13464.475,13463.2875,13466.485,0.860693108104897,-0.12164510167286702,n,n,n,n,0.9821698030843194,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-20,
614,2022-08-18 10:16:00,13469.25,13469.25,13469.25,13469.25,0.860693108104897,0.982338209777764,-0.12164510167286702,60.45915056385148,0,0,13465.4,13463.5375,13466.485,1.1028464914124925,0.12325321694420488,n,n,n,n,0.9317823623188258,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-20,
615,2022-08-18 10:17:00,13469.5,13469.5,13469.5,13469.5,1.1028464914124925,0.9795932744682876,0.12325321694420488,60.91738102346183,0,0,13466.225,13463.8375,13466.51,2.177435649373365,0.5340897034300369,n,n,n,n,0.982338209777764,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-20,
616,2022-08-18 10:18:00,13480.75,13480.75,13480.75,13480.75,2.177435649373365,1.643345945943328,0.5340897034300369,74.97287512536029,0,0,13467.95,13464.6875,13466.72,3.074308230117822,1.042133408767594,n,n,n,n,0.9795932744682876,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-20,
617,2022-08-18 10:19:00,13481.75,13481.75,13481.75,13481.75,3.074308230117822,2.032174821350228,1.042133408767594,75.80580009970672,0,0,13469.925,13465.525,13466.92,3.323147907567545,1.4983363085275843,n,n,n,n,1.643345945943328,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-20,
618,2022-08-18 10:20:00,13476.5,13476.5,13476.5,13476.5,3.323147907567545,1.824811599039961,1.4983363085275843,63.800733305696845,0,0,13471.15,13466.1875,13466.95,3.599895257048047,1.918648098231677,n,n,n,n,2.032174821350228,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-20,
619,2022-08-18 10:21:00,13478.0,13478.0,13478.0,13478.0,3.599895257048047,1.68124715881637,1.918648098231677,65.48269338667792,0,0,13472.625,13467.0375,13467.04,3.9352398156788695,2.3219664417211154,n,n,n,n,1.824811599039961,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-20,
620,2022-08-18 10:22:00,13480.0,13480.0,13480.0,13480.0,3.9352398156788695,1.613273373957754,2.3219664417211154,67.64156511360342,0,0,13474.025,13467.95,13467.16,3.834039799612583,2.624381113299409,n,n,n,n,1.68124715881637,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-20,
621,2022-08-18 10:23:00,13476.0,13476.0,13476.0,13476.0,3.834039799612583,1.209658686313174,2.624381113299409,59.611245785767075,0,0,13474.8,13468.8,13467.21,3.6312871967165847,2.8257623299828443,n,n,n,n,1.613273373957754,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-20,
622,2022-08-18 10:24:00,13475.0,13475.0,13475.0,13475.0,3.6312871967165847,0.8055248667337405,2.8257623299828443,57.76492123285657,0,0,13475.4,13469.6,13467.24,3.431053252033962,2.946820514393068,n,n,n,n,1.209658686313174,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-20,
623,2022-08-18 10:25:00,13475.0,13475.0,13475.0,13475.0,3.431053252033962,0.48423273764089414,2.946820514393068,57.76492123285656,0,0,13476.175,13470.325,13467.245,3.235074483385688,3.004471308191592,n,n,n,n,0.8055248667337405,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-20,
624,2022-08-18 10:26:00,13475.0,13475.0,13475.0,13475.0,3.235074483385688,0.230603175194096,3.004471308191592,57.76492123285657,0,0,13476.75,13471.075,13467.27,2.964890838622523,2.996555214277778,y,y,n,n,0.48423273764089414,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-20,
625,2022-08-18 10:27:00,13474.0,13474.0,13474.0,13474.0,2.964890838622523,-0.03166437565525504,2.996555214277778,55.61355401342034,0,0,13477.2,13471.7125,13467.315,2.6595915062443964,2.9291624726711016,n,n,y,y,0.230603175194096,y,n,n,y,NaN,NaN,0,0,22,,13474.0,13474.0,-1,-21,1.0
626,2022-08-18 10:28:00,13473.25,13473.25,13473.25,13473.25,2.6595915062443964,-0.2695709664267052,2.9291624726711016,53.98948132328225,0,0,13476.45,13472.2,13467.39,2.48980323721662,2.8412906255802053,n,n,n,n,-0.03166437565525504,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
627,2022-08-18 10:29:00,13474.5,13474.5,13474.5,13474.5,2.48980323721662,-0.3514873883635854,2.8412906255802053,56.281025394351516,0,0,13475.725,13472.825,13467.54,2.468005553651892,2.7666336111945427,n,n,n,n,-0.2695709664267052,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
628,2022-08-18 10:30:00,13476.25,13476.25,13476.25,13476.25,2.468005553651892,-0.29862805754265054,2.7666336111945427,59.334602075006316,0,0,13475.7,13473.425,13467.67,2.3230870773113566,2.6779243044179055,n,n,n,n,-0.3514873883635854,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
629,2022-08-18 10:31:00,13475.0,13475.0,13475.0,13475.0,2.3230870773113566,-0.35483722710654897,2.6779243044179055,56.30925442486326,0,0,13475.4,13474.0125,13467.81,1.9238137744559936,2.5271021984255233,n,n,n,n,-0.29862805754265054,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
630,2022-08-18 10:32:00,13471.75,13471.75,13471.75,13471.75,1.9238137744559936,-0.6032884239695298,2.5271021984255233,49.27452027401309,0,0,13474.575,13474.3,13467.885,1.6289550468682137,2.3474727681140615,n,n,n,n,-0.35483722710654897,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
631,2022-08-18 10:33:00,13472.25,13472.25,13472.25,13472.25,1.6289550468682137,-0.7185177212458478,2.3474727681140615,50.30317095617581,0,0,13474.2,13474.5,13467.98,1.4790918836952187,2.173796591230293,n,n,n,n,-0.6032884239695298,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
632,2022-08-18 10:34:00,13473.5,13473.5,13473.5,13473.5,1.4790918836952187,-0.6947047075350743,2.173796591230293,52.87598688388295,0,0,13474.05,13474.725,13468.105,1.3248789566077903,2.0040130643057923,n,n,n,n,-0.7185177212458478,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
633,2022-08-18 10:35:00,13473.25,13473.25,13473.25,13473.25,1.3248789566077903,-0.679134107698002,2.0040130643057923,52.29289446248095,0,0,13473.875,13475.025,13468.19,1.1291294672191725,1.8290363448884683,n,n,n,n,-0.6947047075350743,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
634,2022-08-18 10:36:00,13472.5,13472.5,13472.5,13472.5,1.1291294672191725,-0.6999068776692958,1.8290363448884683,50.49392424758441,0,0,13473.625,13475.1875,13468.32,0.8432387907196244,1.6318768340546996,n,n,n,n,-0.679134107698002,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
635,2022-08-18 10:37:00,13471.0,13471.0,13471.0,13471.0,0.8432387907196244,-0.7886380433350753,1.6318768340546996,47.010615964835424,0,0,13473.325,13475.2625,13468.42,0.6894128898657073,1.4433840452169011,n,n,n,n,-0.6999068776692958,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
636,2022-08-18 10:38:00,13472.0,13472.0,13472.0,13472.0,0.6894128898657073,-0.7539711553511939,1.4433840452169011,49.5111989419966,0,0,13473.2,13474.825,13468.555,0.580980484470274,1.2709033330675756,n,n,n,n,-0.7886380433350753,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
637,2022-08-18 10:39:00,13472.25,13472.25,13472.25,13472.25,0.580980484470274,-0.6899228485973017,1.2709033330675756,50.144615138912464,0,0,13472.975,13474.35,13468.745,0.21020318127375504,1.0587633027088115,n,n,n,n,-0.7539711553511939,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
638,2022-08-18 10:40:00,13468.75,13468.75,13468.75,13468.75,0.21020318127375504,-0.8485601214350564,1.0587633027088115,42.16844495826315,0,0,13472.225,13473.9625,13468.87,-0.04280129480684991,0.8384503832056792,n,n,n,n,-0.6899228485973017,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
639,2022-08-18 10:41:00,13469.25,13469.25,13469.25,13469.25,-0.04280129480684991,-0.8812516780125291,0.8384503832056792,43.54985253364691,0,0,13471.65,13473.525,13469.04,-0.2006503709981189,0.6306302323649196,n,n,n,n,-0.8485601214350564,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
640,2022-08-18 10:42:00,13469.75,13469.75,13469.75,13469.75,-0.2006503709981189,-0.8312806033630384,0.6306302323649196,44.96556850301312,0,0,13471.45,13473.0125,13469.16,-0.4217497854369867,0.4201542288045383,n,n,n,n,-0.8812516780125291,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
641,2022-08-18 10:43:00,13468.5,13468.5,13468.5,13468.5,-0.4217497854369867,-0.8419040142415251,0.4201542288045383,42.12150295642025,0,0,13471.075,13472.6375,13469.27,-0.4306253974864376,0.2499983035463431,n,n,n,n,-0.8312806033630384,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
642,2022-08-18 10:44:00,13470.5,13470.5,13470.5,13470.5,-0.4306253974864376,-0.6806237010327807,0.2499983035463431,47.8094559990493,0,0,13470.775,13472.4125,13469.39,-0.6121589921403938,0.0775668444089957,n,n,n,n,-0.8419040142415251,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
643,2022-08-18 10:45:00,13468.25,13468.25,13468.25,13468.25,-0.6121589921403938,-0.6897258365493895,0.0775668444089957,42.72276542862348,0,0,13470.275,13472.075,13469.38,-0.7474099965875212,-0.08742852379030769,n,n,n,n,-0.6806237010327807,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
644,2022-08-18 10:46:00,13468.25,13468.25,13468.25,13468.25,-0.7474099965875212,-0.6599814727972135,-0.08742852379030769,42.722765428623475,0,0,13469.85,13471.7375,13469.46,-0.7052572508237063,-0.21099426919698744,n,n,n,n,-0.6897258365493895,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
645,2022-08-18 10:47:00,13470.0,13470.0,13470.0,13470.0,-0.7052572508237063,-0.49426298162671883,-0.21099426919698744,47.73843403047952,0,0,13469.75,13471.5375,13469.59,-0.8237386351884197,-0.3335431423952739,n,n,n,n,-0.6599814727972135,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
646,2022-08-18 10:48:00,13468.0,13468.0,13468.0,13468.0,-0.8237386351884197,-0.49019549279314584,-0.3335431423952739,43.093928257358534,0,0,13469.35,13471.275,13469.675,-0.7276914162684989,-0.41237279716991887,n,n,n,n,-0.49426298162671883,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
647,2022-08-18 10:49:00,13470.25,13470.25,13470.25,13470.25,-0.7276914162684989,-0.31531861909858,-0.41237279716991887,49.09426045905419,0,0,13469.15,13471.0625,13469.78,-0.38488870724359003,-0.4068759791846531,y,y,n,n,-0.49019549279314584,n,n,n,n,NaN,NaN,0,0,22,,,0,0,-21,
648,2022-08-18 10:50:00,13473.5,13473.5,13473.5,13473.5,-0.38488870724359003,0.02198727194106309,-0.4068759791846531,56.2673749271391,0,0,13469.625,13470.925,13469.985,0.027676249481373816,-0.31996553345144774,n,n,y,y,-0.31531861909858,n,y,y,n,13473.5,13473.5,13473.5,1,23,1.0,,0,0,-21,
649,2022-08-18 10:51:00,13475.25,13475.25,13475.25,13475.25,0.027676249481373816,0.34764178293282155,-0.31996553345144774,59.570877831523894,0,0,13470.225,13470.9375,13470.27,0.33065248339153186,-0.1898419300828518,n,n,n,n,0.02198727194106309,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
650,2022-08-18 10:52:00,13475.0,13475.0,13475.0,13475.0,0.33065248339153186,0.5204944134743836,-0.1898419300828518,58.8865380103344,0,0,13470.75,13471.1,13470.535,0.4246577665580844,-0.06694199075466456,n,n,n,n,0.34764178293282155,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
651,2022-08-18 10:53:00,13473.25,13473.25,13473.25,13473.25,0.4246577665580844,0.49159975731274896,-0.06694199075466456,54.19336411178956,0,0,13471.225,13471.15,13470.82,0.6131273443479586,0.06907187626586006,n,n,n,n,0.5204944134743836,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
652,2022-08-18 10:54:00,13474.75,13474.75,13474.75,13474.75,0.6131273443479586,0.5440554680820985,0.06907187626586006,57.332335717281815,0,0,13471.65,13471.2125,13471.135,0.793687528152077,0.21399500664310345,n,n,n,n,0.49159975731274896,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
653,2022-08-18 10:55:00,13475.25,13475.25,13475.25,13475.25,0.793687528152077,0.5796925215089735,0.21399500664310345,58.35673022322653,0,0,13472.35,13471.3125,13471.43,1.025822287221672,0.3763604627588172,n,n,n,n,0.5440554680820985,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
654,2022-08-18 10:56:00,13476.5,13476.5,13476.5,13476.5,1.025822287221672,0.6494618244628548,0.3763604627588172,60.88507100331363,0,0,13473.175,13471.5125,13471.76,1.1162318872084143,0.5243347476487366,n,n,n,n,0.5796925215089735,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
655,2022-08-18 10:57:00,13475.5,13475.5,13475.5,13475.5,1.1162318872084143,0.5918971395596777,0.5243347476487366,57.85862078710334,0,0,13473.725,13471.7375,13472.045,1.214231067970104,0.6623140117130101,n,n,n,n,0.6494618244628548,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
656,2022-08-18 10:58:00,13476.0,13476.0,13476.0,13476.0,1.214231067970104,0.551917056257094,0.6623140117130101,58.957158142271226,0,0,13474.525,13471.9375,13472.295,1.4167748014097015,0.8132061696523484,n,n,n,n,0.5918971395596777,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
657,2022-08-18 10:59:00,13477.75,13477.75,13477.75,13477.75,1.4167748014097015,0.6035686317573531,0.8132061696523484,62.62907361843191,0,0,13475.275,13472.2125,13472.61,1.4795452501002728,0.9464739857419333,n,n,n,n,0.551917056257094,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
658,2022-08-18 11:00:00,13476.75,13476.75,13476.75,13476.75,1.4795452501002728,0.5330712643583395,0.9464739857419333,59.360919664342845,0,0,13475.6,13472.6125,13472.86,1.332376282549376,1.0236544451034217,n,n,n,n,0.6035686317573531,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
659,2022-08-18 11:01:00,13474.5,13474.5,13474.5,13474.5,1.332376282549376,0.30872183744595416,1.0236544451034217,52.69768296839141,0,0,13475.525,13472.875,13473.085,1.2018891850930231,1.059301393101342,n,n,n,n,0.5330712643583395,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
660,2022-08-18 11:02:00,13474.5,13474.5,13474.5,13474.5,1.2018891850930231,0.14258779199168115,1.059301393101342,52.69768296839141,0,0,13475.475,13473.1125,13473.255,1.2056170809883042,1.0885645306787344,n,n,n,n,0.30872183744595416,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
661,2022-08-18 11:03:00,13476.0,13476.0,13476.0,13476.0,1.2056170809883042,0.11705255030956985,1.0885645306787344,56.47514462341127,0,0,13475.75,13473.4875,13473.41,1.2945136708676728,1.129754358716522,n,n,n,n,0.14258779199168115,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
662,2022-08-18 11:04:00,13477.25,13477.25,13477.25,13477.25,1.2945136708676728,0.1647593121511508,1.129754358716522,59.385851298843995,0,0,13476.0,13473.825,13473.575,1.2098085641246143,1.1457651997981404,n,n,n,n,0.11705255030956985,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
663,2022-08-18 11:05:00,13475.5,13475.5,13475.5,13475.5,1.2098085641246143,0.06404336432647395,1.1457651997981404,53.94661389780192,0,0,13476.025,13474.1875,13473.74,1.109714152127708,1.138554990264054,y,y,n,n,0.1647593121511508,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-21,
664,2022-08-18 11:06:00,13475.25,13475.25,13475.25,13475.25,1.109714152127708,-0.02884083813634586,1.138554990264054,53.19701500715135,0,0,13475.9,13474.5375,13473.86,0.9388742093706242,1.098618834085368,n,n,y,y,0.06404336432647395,y,n,n,y,NaN,NaN,0,0,23,,13475.25,13475.25,-1,-22,1.0
665,2022-08-18 11:07:00,13474.25,13474.25,13474.25,13474.25,0.9388742093706242,-0.15974462471474382,1.098618834085368,50.19267055896752,0,0,13475.775,13474.75,13473.955,0.8541548900102498,1.0497260452703443,n,n,n,n,-0.02884083813634586,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
666,2022-08-18 11:08:00,13475.0,13475.0,13475.0,13475.0,0.8541548900102498,-0.1955711552600945,1.0497260452703443,52.36552095680026,0,0,13475.675,13475.1,13473.84,0.7581023760958487,0.9914013114354452,n,n,n,n,-0.15974462471474382,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
667,2022-08-18 11:09:00,13474.75,13474.75,13474.75,13474.75,0.7581023760958487,-0.23329893533959645,0.9914013114354452,51.558105701627554,0,0,13475.375,13475.325,13473.7,0.7938663338427432,0.9518943159169048,n,n,n,n,-0.1955711552600945,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
668,2022-08-18 11:10:00,13476.25,13476.25,13476.25,13476.25,0.7938663338427432,-0.15802798207416158,0.9518943159169048,55.94707190087483,0,0,13475.325,13475.4625,13473.695,0.9125547185867617,0.9440263964508762,n,n,n,n,-0.23329893533959645,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
669,2022-08-18 11:11:00,13477.5,13477.5,13477.5,13477.5,0.9125547185867617,-0.03147167786411442,0.9440263964508762,59.25967246920252,0,0,13475.625,13475.575,13473.685,0.895429610125575,0.9343070391858159,n,n,n,n,-0.15802798207416158,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
670,2022-08-18 11:12:00,13476.25,13476.25,13476.25,13476.25,0.895429610125575,-0.03887742906024094,0.9343070391858159,54.820311361305606,0,0,13475.8,13475.6375,13473.61,0.8119791164863273,0.9098414546459181,n,n,n,n,-0.03147167786411442,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
671,2022-08-18 11:13:00,13475.5,13475.5,13475.5,13475.5,0.8119791164863273,-0.09786233815959089,0.9098414546459181,52.289211651123935,0,0,13475.75,13475.75,13473.6,0.7174013323929103,0.8713534301953165,n,n,n,n,-0.03887742906024094,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
672,2022-08-18 11:14:00,13475.25,13475.25,13475.25,13475.25,0.7174013323929103,-0.15395209780240626,0.8713534301953165,51.43669235379094,0,0,13475.55,13475.775,13473.605,0.5952403752562532,0.8161308192075039,n,n,n,n,-0.09786233815959089,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
673,2022-08-18 11:15:00,13474.75,13474.75,13474.75,13474.75,0.5952403752562532,-0.22089044395125068,0.8161308192075039,49.6917111422671,0,0,13475.475,13475.75,13473.6,0.3332026980078808,0.7195451949675793,n,n,n,n,-0.15395209780240626,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
674,2022-08-18 11:16:00,13472.75,13472.75,13472.75,13472.75,0.3332026980078808,-0.38634249695969847,0.7195451949675793,43.35579334506137,0,0,13475.225,13475.5625,13473.555,0.2637064813825418,0.6283774522505718,n,n,n,n,-0.22089044395125068,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
675,2022-08-18 11:17:00,13474.5,13474.5,13474.5,13474.5,0.2637064813825418,-0.36467097086803,0.6283774522505718,49.431519890966456,0,0,13475.25,13475.5125,13473.565,0.2860247563203302,0.5599069130645236,n,n,n,n,-0.38634249695969847,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
676,2022-08-18 11:18:00,13475.5,13475.5,13475.5,13475.5,0.2860247563203302,-0.27388215674419336,0.5599069130645236,52.5627085757537,0,0,13475.3,13475.4875,13473.61,0.39996614259507624,0.5279187589706341,n,n,n,n,-0.36467097086803,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
677,2022-08-18 11:19:00,13476.75,13476.75,13476.75,13476.75,0.39996614259507624,-0.12795261637555788,0.5279187589706341,56.21254761937753,0,0,13475.5,13475.4375,13473.655,0.4248493809282081,0.507304883362149,n,n,n,n,-0.27388215674419336,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
678,2022-08-18 11:20:00,13476.0,13476.0,13476.0,13476.0,0.4248493809282081,-0.08245550243394084,0.507304883362149,53.55028117526859,0,0,13475.475,13475.4,13473.65,0.4594462271325028,0.4977331521162197,n,n,n,n,-0.12795261637555788,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
679,2022-08-18 11:21:00,13476.25,13476.25,13476.25,13476.25,0.4594462271325028,-0.038286924983716886,0.4977331521162197,54.32678440656375,0,0,13475.35,13475.4875,13473.675,0.5411452237094636,0.5064155664348685,y,y,n,n,-0.08245550243394084,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-22,
680,2022-08-18 11:22:00,13477.0,13477.0,13477.0,13477.0,0.5411452237094636,0.034729657274595094,0.5064155664348685,56.66714828588167,0,0,13475.425,13475.6125,13473.78,0.45938637232211477,0.49700972761231776,y,y,y,y,-0.038286924983716886,n,y,y,n,NaN,NaN,0,0,23,,,0,0,-22,
681,2022-08-18 11:23:00,13475.25,13475.25,13475.25,13475.25,0.45938637232211477,-0.037623355290203,0.49700972761231776,50.202978556568155,0,0,13475.4,13475.575,13473.84,0.37015209990022413,0.47163820206989904,n,n,y,y,0.034729657274595094,y,n,n,y,NaN,NaN,0,0,23,,13475.25,13475.25,-1,-23,1.0
682,2022-08-18 11:24:00,13475.0,13475.0,13475.0,13475.0,0.37015209990022413,-0.10148610216967491,0.47163820206989904,49.337130035447814,0,0,13475.375,13475.4625,13473.87,0.4156790705092135,0.4604463757577619,n,n,n,n,-0.037623355290203,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-23,
683,2022-08-18 11:25:00,13476.5,13476.5,13476.5,13476.5,0.4156790705092135,-0.04476730524854844,0.4604463757577619,54.416986084210514,0,0,13475.55,13475.5125,13473.935,0.44661126605205936,0.4576793538166214,n,n,n,n,-0.10148610216967491,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-23,
684,2022-08-18 11:26:00,13476.5,13476.5,13476.5,13476.5,0.44661126605205936,-0.011068087764562029,0.4576793538166214,54.41698608421051,0,0,13475.925,13475.575,13474.015,0.5255853649414348,0.47126055604158407,y,y,n,n,-0.04476730524854844,n,n,n,n,NaN,NaN,0,0,23,,,0,0,-23,
685,2022-08-18 11:27:00,13477.25,13477.25,13477.25,13477.25,0.5255853649414348,0.05432480889985075,0.47126055604158407,56.921707718881606,0,0,13476.2,13475.725,13474.14,0.6412991419620084,0.5052682732256689,n,n,y,y,-0.011068087764562029,n,y,y,n,13477.25,13477.25,13477.25,1,24,1.0,,0,0,-23,
686,2022-08-18 11:28:00,13478.0,13478.0,13478.0,13478.0,0.6412991419620084,0.13603086873633952,0.5052682732256689,59.32846176972646,0,0,13476.45,13475.875,13474.26,0.7246498317435908,0.5491445849292533,n,n,n,n,0.05432480889985075,n,n,n,n,NaN,NaN,0,0,24,,,0,0,-23,
687,2022-08-18 11:29:00,13478.0,13478.0,13478.0,13478.0,0.7246498317435908,0.17550524681433743,0.5491445849292533,59.32846176972646,0,0,13476.575,13476.0375,13474.375,0.8814100606978172,0.6155976800829661,n,n,n,n,0.13603086873633952,n,n,n,n,NaN,NaN,0,0,24,,,0,0,-23,
688,2022-08-18 11:30:00,13479.25,13479.25,13479.25,13479.25,0.8814100606978172,0.26581238061485113,0.6155976800829661,63.292568559956344,0,0,13476.9,13476.1875,13474.585,0.7748101254255744,0.6474401691514877,n,n,n,n,0.17550524681433743,n,n,n,n,NaN,NaN,0,0,24,,,0,0,-23,
689,2022-08-18 11:31:00,13476.5,13476.5,13476.5,13476.5,0.7748101254255744,0.12736995627408665,0.6474401691514877,51.41890063675346,0,0,13476.925,13476.1375,13474.73,0.7024049325445958,0.6584331218301094,n,n,n,n,0.26581238061485113,n,n,n,n,NaN,NaN,0,0,24,,,0,0,-23,
690,2022-08-18 11:32:00,13476.75,13476.75,13476.75,13476.75,0.7024049325445958,0.043971810714486415,0.6584331218301094,52.29506876339389,0,0,13476.9,13476.1625,13474.87,0.637672602708335,0.6542810180057546,y,y,n,n,0.12736995627408665,n,n,n,n,NaN,NaN,0,0,24,,,0,0,-23,
691,2022-08-18 11:33:00,13476.75,13476.75,13476.75,13476.75,0.637672602708335,-0.01660841529741952,0.6542810180057546,52.29506876339389,0,0,13477.05,13476.225,13475.035,0.6395185254550597,0.6513285194956155,n,n,y,y,0.043971810714486415,y,n,n,y,NaN,NaN,0,0,24,,13476.75,13476.75,-1,-24,1.0
692,2022-08-18 11:34:00,13477.5,13477.5,13477.5,13477.5,0.6395185254550597,-0.011809994040555827,0.6513285194956155,55.11178482884824,0,0,13477.3,13476.3375,13475.175,0.5937907609350077,0.639820967783494,n,n,n,n,-0.01660841529741952,n,n,n,n,NaN,NaN,0,0,24,,,0,0,-24,
693,2022-08-18 11:35:00,13477.0,13477.0,13477.0,13477.0,0.5937907609350077,-0.046030206848486244,0.639820967783494,52.87055155222981,0,0,13477.35,13476.45,13475.35,0.45148221880845085,0.6021532179884853,n,n,n,n,-0.011809994040555827,n,n,n,n,NaN,NaN,0,0,24,,,0,0,-24,
694,2022-08-18 11:36:00,13475.75,13475.75,13475.75,13475.75,0.45148221880845085,-0.15067099918003446,0.6021532179884853,47.653099879264374,0,0,13477.275,13476.6,13475.5,0.4943859853028698,0.5805997714513622,n,n,n,n,-0.046030206848486244,n,n,n,n,NaN,NaN,0,0,24,,,0,0,-24,
695,2022-08-18 11:37:00,13477.75,13477.75,13477.75,13477.75,0.4943859853028698,-0.0862137861484924,0.5805997714513622,55.260561787714266,0,0,13477.325,13476.7625,13475.655,0.40270789939131646,0.545021397039353,n,n,n,n,-0.15067099918003446,n,n,n,n,NaN,NaN,0,0,24,,,0,0,-24,
696,2022-08-18 11:38:00,13476.25,13476.25,13476.25,13476.25,0.40270789939131646,-0.14231349764803658,0.545021397039353,49.455469915900494,0,0,13477.15,13476.8,13475.82,0.665322414424736,0.5690816005164296,y,y,n,n,-0.0862137861484924,n,n,n,n,NaN,NaN,0,0,24,,,0,0,-24,
697,2022-08-18 11:39:00,13480.5,13480.5,13480.5,13480.5,0.665322414424736,0.09624081390830641,0.5690816005164296,61.72421755560789,0,0,13477.4,13476.9875,13476.025,0.7238913659239188,0.6000435535979275,n,n,y,y,-0.14231349764803658,n,y,y,n,13480.5,13480.5,13480.5,1,25,1.0,,0,0,-24,
698,2022-08-18 11:40:00,13478.75,13478.75,13478.75,13478.75,0.7238913659239188,0.12384781232599129,0.6000435535979275,55.72605574738644,0,0,13477.35,13477.125,13476.13,0.7017001870044624,0.6203748802792345,n,n,n,n,0.09624081390830641,n,n,n,n,NaN,NaN,0,0,25,,,0,0,-24,
699,2022-08-18 11:41:00,13478.0,13478.0,13478.0,13478.0,0.7017001870044624,0.08132530672522786,0.6203748802792345,53.333982383620615,0,0,13477.5,13477.2125,13476.185,0.6763173523850128,0.6315633747003901,n,n,n,n,0.12384781232599129,n,n,n,n,NaN,NaN,0,0,25,,,0,0,-24,
